x,y,z,r,g,b
0.0716,0.4750,0.2677,163,151,162
0.0682,0.4791,0.2685,163,151,162
0.0751,0.4765,0.2524,163,151,162
0.0759,0.4805,0.2704,163,151,162
0.0675,0.4770,0.2668,163,151,162
0.0648,0.4774,0.2611,163,151,162
0.0651,0.4769,0.2600,163,151,162
0.0640,0.4827,0.2625,163,151,162
0.0698,0.4908,0.2615,163,151,162
0.0819,0.4876,0.2621,163,151,162
0.0706,0.4750,0.2676,163,151,162
0.0782,0.4891,0.2660,163,151,162
0.0714,0.4728,0.2567,163,151,162
0.0839,0.4822,0.2595,163,151,162
0.0836,0.4815,0.2578,163,151,162
0.0807,0.4890,0.2622,163,151,162
0.0742,0.4733,0.2549,163,151,162
0.0682,0.4752,0.2552,163,151,162
0.0820,0.4876,0.2628,163,151,162
0.0743,0.4723,0.2566,163,151,162
0.0734,0.4727,0.2559,163,151,162
0.0752,0.4754,0.2528,163,151,162
0.0657,0.4759,0.2585,163,151,162
0.0783,0.4890,0.2665,163,151,162
0.0836,0.4846,0.2599,163,151,162
0.0757,0.4749,0.2532,163,151,162
0.0752,0.4804,0.2506,163,151,162
0.0746,0.4766,0.2518,163,151,162
0.0717,0.4717,0.2590,163,151,162
0.0751,0.4724,0.2564,163,151,162
0.0687,0.4779,0.2526,163,151,162
0.0780,0.4888,0.2670,163,151,162
0.0681,0.4873,0.2673,163,151,162
0.0743,0.4737,0.2542,163,151,162
0.0759,0.4737,0.2545,163,151,162
0.0813,0.4884,0.2582,163,151,162
0.0747,0.4912,0.2649,163,151,162
0.0778,0.4909,0.2633,163,151,162
0.0714,0.4735,0.2549,163,151,162
0.0809,0.4872,0.2661,163,151,162
0.0636,0.4825,0.2622,163,151,162
0.0670,0.4893,0.2592,163,151,162
0.0711,0.4717,0.2623,163,151,162
0.0743,0.4726,0.2556,163,151,162
0.0768,0.4748,0.2535,163,151,162
0.0786,0.4885,0.2671,163,151,162
0.0635,0.4829,0.2611,163,151,162
0.0714,0.4804,0.2709,163,151,162
0.0810,0.4893,0.2603,163,151,162
0.0756,0.4747,0.2531,163,151,162
0.0655,0.4873,0.2578,163,151,162
0.0699,0.4735,0.2554,163,151,162
0.0713,0.4720,0.2575,163,151,162
0.0788,0.4727,0.2633,163,151,162
0.0776,0.4730,0.2562,163,151,162
0.0736,0.4742,0.2534,163,151,162
0.0794,0.4888,0.2661,163,151,162
0.0765,0.4747,0.2533,163,151,162
0.0675,0.4882,0.2661,163,151,162
0.0794,0.4888,0.2662,163,151,162
0.0834,0.4861,0.2598,163,151,162
0.0692,0.4893,0.2552,163,151,162
0.0806,0.4897,0.2593,163,151,162
0.0795,0.4892,0.2657,163,151,162
0.0733,0.4749,0.2526,163,151,162
0.0730,0.4730,0.2546,163,151,162
0.0667,0.4862,0.2672,163,151,162
0.0720,0.4781,0.2706,163,151,162
0.0667,0.4851,0.2679,163,151,162
0.0729,0.4764,0.2516,163,151,162
0.0837,0.4777,0.2614,163,151,162
0.0648,0.4763,0.2589,163,151,162
0.0796,0.4888,0.2662,163,151,162
0.0752,0.4740,0.2534,163,151,162
0.0685,0.4776,0.2525,163,151,162
0.0821,0.4885,0.2610,163,151,162
0.0787,0.4867,0.2690,163,151,162
0.0741,0.4732,0.2541,163,151,162
0.0749,0.4743,0.2686,163,151,162
0.0729,0.4749,0.2525,163,151,162
0.0743,0.4736,0.2536,163,151,162
0.0772,0.4754,0.2527,163,151,162
0.0655,0.4884,0.2601,163,151,162
0.0790,0.4801,0.2515,163,151,162
0.0691,0.4910,0.2585,163,151,162
0.0670,0.4854,0.2682,163,151,162
0.0717,0.4890,0.2685,163,151,162
0.0676,0.4903,0.2591,163,151,162
0.0751,0.4738,0.2535,163,151,162
0.0742,0.4740,0.2532,163,151,162
0.0709,0.4792,0.2507,163,151,162
0.0765,0.4736,0.2541,163,151,162
0.0651,0.4755,0.2593,163,151,162
0.0748,0.4724,0.2553,163,151,162
0.0636,0.4788,0.2586,163,151,162
0.0636,0.4825,0.2641,163,151,162
0.0696,0.4816,0.2508,163,151,162
0.0652,0.4801,0.2543,163,151,162
0.0667,0.4779,0.2535,163,151,162
0.0718,0.4754,0.2521,163,151,162
0.0650,0.4754,0.2594,163,151,162
0.0752,0.4740,0.2531,163,151,162
0.0758,0.4862,0.2705,163,151,162
0.0714,0.4803,0.2714,163,151,162
0.0770,0.4739,0.2538,163,151,162
0.0749,0.4732,0.2539,163,151,162
0.0718,0.4740,0.2532,163,151,162
0.0811,0.4868,0.2671,163,151,162
0.0829,0.4879,0.2603,163,151,162
0.0641,0.4811,0.2558,163,151,162
0.0763,0.4726,0.2550,163,151,162
0.0669,0.4843,0.2689,163,151,162
0.0747,0.4726,0.2547,163,151,162
0.0844,0.4828,0.2636,163,151,162
0.0735,0.4729,0.2542,163,151,162
0.0772,0.4908,0.2659,163,151,162
0.0757,0.4723,0.2552,163,151,162
0.0823,0.4885,0.2592,163,151,162
0.0707,0.4896,0.2678,163,151,162
0.0790,0.4872,0.2688,163,151,162
0.0769,0.4813,0.2502,163,151,162
0.0652,0.4748,0.2601,163,151,162
0.0683,0.4760,0.2685,163,151,162
0.0754,0.4728,0.2544,163,151,162
0.0780,0.4902,0.2551,163,151,162
0.0759,0.4743,0.2688,163,151,162
0.0748,0.4731,0.2538,163,151,162
0.0768,0.4916,0.2647,163,151,162
0.0667,0.4872,0.2672,163,151,162
0.0643,0.4772,0.2571,163,151,162
0.0714,0.4919,0.2645,163,151,162
0.0700,0.4919,0.2627,163,151,162
0.0705,0.4712,0.2625,163,151,162
0.0744,0.4759,0.2512,163,151,162
0.0775,0.4870,0.2699,163,151,162
0.0696,0.4750,0.2687,163,151,162
0.0646,0.4880,0.2603,163,151,162
0.0800,0.4874,0.2682,163,151,162
0.0727,0.4728,0.2540,163,151,162
0.0761,0.4888,0.2691,163,151,162
0.0671,0.4727,0.2619,163,151,162
0.0747,0.4904,0.2677,163,151,162
0.0645,0.4879,0.2605,163,151,162
0.0827,0.4815,0.2677,163,151,162
0.0817,0.4867,0.2671,163,151,162
0.0737,0.4928,0.2592,163,151,162
0.0685,0.4898,0.2664,163,151,162
0.0648,0.4751,0.2592,163,151,162
0.0794,0.4875,0.2687,163,151,162
0.0722,0.4897,0.2686,163,151,162
0.0642,0.4781,0.2655,163,151,162
0.0630,0.4787,0.2593,163,151,162
0.0728,0.4716,0.2556,163,151,162
0.0767,0.4731,0.2540,163,151,162
0.0754,0.4736,0.2687,163,151,162
0.0693,0.4771,0.2515,163,151,162
0.0806,0.4906,0.2590,163,151,162
0.0746,0.4711,0.2565,163,151,162
0.0660,0.4786,0.2532,163,151,162
0.0764,0.4867,0.2508,163,151,162
0.0698,0.4711,0.2591,163,151,162
0.0821,0.4879,0.2657,163,151,162
0.0662,0.4732,0.2607,163,151,162
0.0848,0.4784,0.2615,163,151,162
0.0699,0.4852,0.2506,163,151,162
0.0659,0.4881,0.2660,163,151,162
0.0687,0.4911,0.2647,163,151,162
0.0781,0.4890,0.2686,163,151,162
0.0665,0.4728,0.2611,163,151,162
0.0805,0.4877,0.2680,163,151,162
0.0720,0.4716,0.2554,163,151,162
0.0726,0.4711,0.2651,163,151,162
0.0824,0.4889,0.2579,163,151,162
0.0676,0.4882,0.2679,163,151,162
0.0819,0.4899,0.2611,163,151,162
0.0762,0.4883,0.2699,163,151,162
0.0765,0.4858,0.2713,163,151,162
0.0736,0.4703,0.2630,163,151,162
0.0815,0.4834,0.2693,163,151,162
0.0750,0.4734,0.2528,163,151,162
0.0751,0.4729,0.2534,163,151,162
0.0824,0.4782,0.2537,163,151,162
0.0634,0.4774,0.2580,163,151,162
0.0672,0.4813,0.2513,163,151,162
0.0695,0.4908,0.2664,163,151,162
0.0767,0.4708,0.2579,163,151,162
0.0712,0.4717,0.2553,163,151,162
0.0645,0.4748,0.2597,163,151,162
0.0666,0.4773,0.2528,163,151,162
0.0680,0.4751,0.2685,163,151,162
0.0699,0.4722,0.2551,163,151,162
0.0763,0.4736,0.2688,163,151,162
0.0767,0.4737,0.2527,163,151,162
0.0749,0.4869,0.2504,163,151,162
0.0794,0.4916,0.2637,163,151,162
0.0666,0.4761,0.2682,163,151,162
0.0685,0.4866,0.2701,163,151,162
0.0695,0.4830,0.2499,163,151,162
0.0721,0.4928,0.2642,163,151,162
0.0679,0.4715,0.2595,163,151,162
0.0749,0.4867,0.2714,163,151,162
0.0696,0.4718,0.2557,163,151,162
0.0706,0.4726,0.2538,163,151,162
0.0685,0.4885,0.2527,163,151,162
0.0662,0.4895,0.2561,163,151,162
0.0818,0.4767,0.2535,163,151,162
0.0674,0.4911,0.2643,163,151,162
0.0834,0.4754,0.2573,163,151,162
0.0705,0.4711,0.2563,163,151,162
0.0817,0.4905,0.2591,163,151,162
0.0853,0.4824,0.2642,163,151,162
0.0739,0.4854,0.2722,163,151,162
0.0676,0.4872,0.2694,163,151,162
0.0722,0.4727,0.2530,163,151,162
0.0678,0.4731,0.2666,163,151,162
0.0667,0.4721,0.2598,163,151,162
0.0719,0.4931,0.2640,163,151,162
0.0714,0.4729,0.2530,163,151,162
0.0719,0.4769,0.2499,163,151,162
0.0717,0.4750,0.2510,163,151,162
0.0739,0.4904,0.2690,163,151,162
0.0739,0.4737,0.2518,163,151,162
0.0744,0.4775,0.2720,163,151,162
0.0679,0.4871,0.2519,163,151,162
0.0650,0.4774,0.2678,163,151,162
0.0660,0.4776,0.2526,163,151,162
0.0715,0.4698,0.2606,163,151,162
0.0821,0.4895,0.2647,163,151,162
0.0751,0.4830,0.2489,163,151,162
0.0794,0.4710,0.2599,163,151,162
0.0633,0.4784,0.2559,163,151,162
0.0650,0.4898,0.2620,163,151,162
0.0781,0.4826,0.2721,163,151,162
0.0788,0.4800,0.2498,163,151,162
0.0766,0.4742,0.2516,163,151,162
0.0698,0.4930,0.2620,163,151,162
0.0747,0.4934,0.2638,163,151,162
0.0723,0.4846,0.2491,163,151,162
0.0691,0.4726,0.2543,163,151,162
0.0790,0.4911,0.2665,163,151,162
0.0808,0.4738,0.2546,163,151,162
0.0617,0.4800,0.2607,163,151,162
0.0668,0.4721,0.2580,163,151,162
0.0646,0.4804,0.2529,163,151,162
0.0739,0.4771,0.2721,163,151,162
0.0758,0.4722,0.2532,163,151,162
0.0828,0.4879,0.2664,163,151,162
0.0695,0.4702,0.2609,163,151,162
0.0789,0.4819,0.2720,163,151,162
0.0657,0.4773,0.2527,163,151,162
0.0694,0.4727,0.2536,163,151,162
0.0654,0.4727,0.2604,163,151,162
0.0845,0.4876,0.2624,163,151,162
0.0667,0.4911,0.2572,163,151,162
0.0657,0.4772,0.2527,163,151,162
0.0791,0.4774,0.2711,163,151,162
0.0628,0.4761,0.2610,163,151,162
0.0803,0.4919,0.2633,163,151,162
0.0683,0.4834,0.2717,163,151,162
0.0817,0.4757,0.2533,163,151,162
0.0635,0.4757,0.2577,163,151,162
0.0797,0.4867,0.2511,163,151,162
0.0625,0.4781,0.2571,163,151,162
0.0807,0.4853,0.2511,163,151,162
0.0775,0.4700,0.2585,163,151,162
0.0768,0.4723,0.2532,163,151,162
0.0757,0.4701,0.2566,163,151,162
0.0695,0.4852,0.2497,163,151,162
0.0732,0.4939,0.2630,163,151,162
0.0712,0.4735,0.2698,163,151,162
0.0714,0.4709,0.2550,163,151,162
0.0717,0.4719,0.2534,163,151,162
0.0688,0.4930,0.2600,163,151,162
0.0736,0.4932,0.2655,163,151,162
0.0648,0.4882,0.2664,163,151,162
0.0757,0.4707,0.2552,163,151,162
0.0663,0.4767,0.2694,163,151,162
0.0713,0.4732,0.2519,163,151,162
0.0829,0.4877,0.2670,163,151,162
0.0813,0.4808,0.2708,163,151,162
0.0783,0.4868,0.2502,163,151,162
0.0791,0.4727,0.2537,163,151,162
0.0738,0.4730,0.2517,163,151,162
0.0828,0.4792,0.2524,163,151,162
0.0837,0.4780,0.2538,163,151,162
0.0746,0.4929,0.2664,163,151,162
0.0699,0.4849,0.2723,163,151,162
0.0614,0.4807,0.2624,163,151,162
0.0679,0.4709,0.2635,163,151,162
0.0614,0.4838,0.2602,163,151,162
0.0824,0.4826,0.2700,163,151,162
0.0619,0.4783,0.2584,163,151,162
0.0748,0.4940,0.2635,163,151,162
0.0864,0.4832,0.2603,163,151,162
0.0695,0.4735,0.2695,163,151,162
0.0749,0.4753,0.2498,163,151,162
0.0777,0.4894,0.2700,163,151,162
0.0710,0.4937,0.2636,163,151,162
0.0773,0.4729,0.2522,163,151,162
0.0761,0.4715,0.2536,163,151,162
0.0664,0.4715,0.2594,163,151,162
0.0728,0.4742,0.2506,163,151,162
0.0827,0.4791,0.2520,163,151,162
0.0708,0.4738,0.2703,163,151,162
0.0626,0.4848,0.2658,163,151,162
0.0765,0.4723,0.2526,163,151,162
0.0731,0.4728,0.2516,163,151,162
0.0760,0.4786,0.2729,163,151,162
0.0681,0.4850,0.2716,163,151,162
0.0674,0.4744,0.2690,163,151,162
0.0700,0.4907,0.2690,163,151,162
0.0628,0.4851,0.2661,163,151,162
0.0749,0.4702,0.2664,163,151,162
0.0721,0.4694,0.2640,163,151,162
0.0615,0.4794,0.2630,163,151,162
0.0659,0.4804,0.2508,163,151,162
0.0625,0.4859,0.2650,163,151,162
0.0751,0.4800,0.2734,163,151,162
0.0779,0.4717,0.2538,163,151,162
0.0801,0.4817,0.2496,163,151,162
0.0837,0.4896,0.2586,163,151,162
0.0663,0.4786,0.2508,163,151,162
0.0660,0.4823,0.2710,163,151,162
0.0628,0.4840,0.2669,163,151,162
0.0750,0.4850,0.2484,163,151,162
0.0827,0.4876,0.2535,163,151,162
0.0827,0.4907,0.2580,163,151,162
0.0821,0.4907,0.2649,163,151,162
0.0720,0.4809,0.2735,163,151,162
0.0616,0.4789,0.2577,163,151,162
0.0654,0.4759,0.2529,163,151,162
0.0622,0.4867,0.2581,163,151,162
0.0801,0.4886,0.2698,163,151,162
0.0666,0.4710,0.2618,163,151,162
0.0727,0.4689,0.2630,163,151,162
0.0717,0.4823,0.2736,163,151,162
0.0686,0.4812,0.2489,163,151,162
0.0689,0.4794,0.2490,163,151,162
0.0644,0.4729,0.2592,163,151,162
0.0633,0.4867,0.2664,163,151,162
0.0704,0.4710,0.2542,163,151,162
0.0806,0.4863,0.2507,163,151,162
0.0643,0.4732,0.2582,163,151,162
0.0719,0.4808,0.2736,163,151,162
0.0645,0.4740,0.2559,163,151,162
0.0706,0.4908,0.2695,163,151,162
0.0640,0.4890,0.2652,163,151,162
0.0704,0.4732,0.2701,163,151,162
0.0857,0.4798,0.2557,163,151,162
0.0634,0.4774,0.2675,163,151,162
0.0693,0.4725,0.2526,163,151,162
0.0858,0.4865,0.2585,163,151,162
0.0625,0.4798,0.2545,163,151,162
0.0623,0.4824,0.2546,163,151,162
0.0700,0.4856,0.2489,163,151,162
0.0692,0.4714,0.2540,163,151,162
0.0713,0.4938,0.2652,163,151,162
0.0693,0.4861,0.2493,163,151,162
0.0749,0.4928,0.2677,163,151,162
0.0708,0.4916,0.2689,163,151,162
0.0685,0.4716,0.2542,163,151,162
0.0830,0.4900,0.2655,163,151,162
0.0632,0.4878,0.2657,163,151,162
0.0636,0.4782,0.2531,163,151,162
0.0629,0.4874,0.2655,163,151,162
0.0855,0.4879,0.2603,163,151,162
0.0683,0.4937,0.2601,163,151,162
0.0669,0.4758,0.2705,163,151,162
0.0616,0.4774,0.2577,163,151,162
0.0801,0.4933,0.2621,163,151,162
0.0707,0.4721,0.2520,163,151,162
0.0652,0.4820,0.2506,163,151,162
0.0770,0.4715,0.2527,163,151,162
0.0691,0.4776,0.2490,163,151,162
0.0866,0.4857,0.2610,163,151,162
0.0660,0.4794,0.2502,163,151,162
0.0804,0.4711,0.2558,163,151,162
0.0652,0.4822,0.2506,163,151,162
0.0630,0.4873,0.2662,163,151,162
0.0633,0.4790,0.2686,163,151,162
0.0659,0.4709,0.2608,163,151,162
0.0709,0.4915,0.2693,163,151,162
0.0777,0.4721,0.2522,163,151,162
0.0810,0.4721,0.2670,163,151,162
0.0786,0.4937,0.2645,163,151,162
0.0643,0.4734,0.2559,163,151,162
0.0665,0.4731,0.2682,163,151,162
0.0867,0.4856,0.2610,163,151,162
0.0695,0.4924,0.2539,163,151,162
0.0681,0.4854,0.2492,163,151,162
0.0642,0.4772,0.2525,163,151,162
0.0748,0.4789,0.2476,163,151,162
0.0695,0.4697,0.2654,163,151,162
0.0804,0.4851,0.2494,163,151,162
0.0816,0.4925,0.2631,163,151,162
0.0781,0.4917,0.2688,163,151,162
0.0705,0.4817,0.2477,163,151,162
0.0709,0.4685,0.2591,163,151,162
0.0632,0.4758,0.2668,163,151,162
0.0744,0.4801,0.2473,163,151,162
0.0832,0.4815,0.2510,163,151,162
0.0842,0.4903,0.2624,163,151,162
0.0819,0.4853,0.2711,163,151,162
0.0692,0.4786,0.2484,163,151,162
0.0711,0.4685,0.2625,163,151,162
0.0816,0.4865,0.2709,163,151,162
0.0627,0.4885,0.2648,163,151,162
0.0747,0.4900,0.2716,163,151,162
0.0691,0.4716,0.2688,163,151,162
0.0717,0.4727,0.2709,163,151,162
0.0862,0.4856,0.2563,163,151,162
0.0699,0.4922,0.2686,163,151,162
0.0713,0.4829,0.2742,163,151,162
0.0649,0.4811,0.2505,163,151,162
0.0695,0.4861,0.2486,163,151,162
0.0653,0.4815,0.2715,163,151,162
0.0690,0.4945,0.2615,163,151,162
0.0646,0.4870,0.2521,163,151,162
0.0830,0.4878,0.2526,163,151,162
0.0795,0.4692,0.2605,163,151,162
0.0617,0.4825,0.2672,163,151,162
0.0621,0.4862,0.2663,163,151,162
0.0663,0.4743,0.2520,163,151,162
0.0675,0.4734,0.2698,163,151,162
0.0805,0.4937,0.2617,163,151,162
0.0782,0.4853,0.2733,163,151,162
