x,y,z,r,g,b
6.2799,5.6755,6.2618,163,151,162
6.2680,5.6637,6.2623,163,151,162
6.2691,5.6674,6.2624,163,151,162
6.2812,5.6785,6.2508,163,151,162
6.2817,5.6762,6.2618,163,151,162
6.2754,5.6763,6.2586,163,151,162
6.2690,5.6612,6.2647,163,151,162
6.2713,5.6484,6.2589,163,151,162
6.2697,5.6500,6.2591,163,151,162
6.2729,5.6674,6.2666,163,151,162
6.2760,5.6552,6.2684,163,151,162
6.2691,5.6496,6.2578,163,151,162
6.2778,5.6787,6.2536,163,151,162
6.2692,5.6542,6.2637,163,151,162
6.2789,5.6776,6.2598,163,151,162
6.2712,5.6491,6.2613,163,151,162
6.2827,5.6445,6.2606,163,151,162
6.2816,5.6435,6.2583,163,151,162
6.2720,5.6488,6.2621,163,151,162
6.2797,5.6469,6.2643,163,151,162
6.2667,5.6669,6.2612,163,151,162
6.2828,5.6463,6.2639,163,151,162
6.2757,5.6728,6.2657,163,151,162
6.2664,5.6635,6.2628,163,151,162
6.2765,5.6432,6.2564,163,151,162
6.2761,5.6458,6.2626,163,151,162
6.2818,5.6453,6.2638,163,151,162
6.2755,5.6492,6.2667,163,151,162
6.2700,5.6707,6.2647,163,151,162
6.2822,5.6423,6.2589,163,151,162
6.2665,5.6597,6.2649,163,151,162
6.2746,5.6427,6.2550,163,151,162
6.2775,5.6421,6.2572,163,151,162
6.2810,5.6426,6.2603,163,151,162
6.2687,5.6538,6.2664,163,151,162
6.2795,5.6793,6.2617,163,151,162
6.2802,5.6408,6.2505,163,151,162
6.2703,5.6481,6.2633,163,151,162
6.2811,5.6411,6.2575,163,151,162
6.2706,5.6712,6.2665,163,151,162
6.2660,5.6492,6.2579,163,151,162
6.2690,5.6733,6.2632,163,151,162
6.2757,5.6595,6.2727,163,151,162
6.2713,5.6486,6.2658,163,151,162
6.2692,5.6776,6.2544,163,151,162
6.2790,5.6798,6.2621,163,151,162
6.2816,5.6400,6.2536,163,151,162
6.2750,5.6797,6.2598,163,151,162
6.2738,5.6639,6.2721,163,151,162
6.2762,5.6476,6.2682,163,151,162
6.2752,5.6436,6.2631,163,151,162
6.2704,5.6483,6.2655,163,151,162
6.2727,5.6416,6.2520,163,151,162
6.2812,5.6483,6.2702,163,151,162
6.2823,5.6403,6.2595,163,151,162
6.2684,5.6746,6.2631,163,151,162
6.2828,5.6400,6.2585,163,151,162
6.2798,5.6403,6.2591,163,151,162
6.2739,5.6543,6.2723,163,151,162
6.2767,5.6635,6.2745,163,151,162
6.2698,5.6782,6.2608,163,151,162
6.2640,5.6523,6.2631,163,151,162
6.2777,5.6559,6.2744,163,151,162
6.2664,5.6476,6.2623,163,151,162
6.2769,5.6591,6.2749,163,151,162
6.2707,5.6454,6.2649,163,151,162
6.2748,5.6627,6.2744,163,151,162
6.2757,5.6517,6.2727,163,151,162
6.2783,5.6402,6.2621,163,151,162
6.2724,5.6419,6.2614,163,151,162
6.2643,5.6742,6.2604,163,151,162
6.2772,5.6585,6.2756,163,151,162
6.2663,5.6757,6.2626,163,151,162
6.2677,5.6453,6.2630,163,151,162
6.2730,5.6405,6.2605,163,151,162
6.2721,5.6400,6.2572,163,151,162
6.2774,5.6840,6.2570,163,151,162
6.2679,5.6435,6.2615,163,151,162
6.2627,5.6626,6.2673,163,151,162
6.2591,5.6625,6.2607,163,151,162
6.2713,5.6813,6.2609,163,151,162
6.2799,5.6853,6.2557,163,151,162
6.2588,5.6668,6.2578,163,151,162
6.2747,5.6378,6.2503,163,151,162
6.2795,5.6854,6.2554,163,151,162
6.2669,5.6762,6.2650,163,151,162
6.2761,5.6418,6.2673,163,151,162
6.2619,5.6582,6.2672,163,151,162
6.2585,5.6637,6.2607,163,151,162
6.2681,5.6437,6.2643,163,151,162
6.2648,5.6519,6.2689,163,151,162
6.2758,5.6717,6.2751,163,151,162
6.2769,5.6397,6.2659,163,151,162
6.2798,5.6367,6.2604,163,151,162
6.2764,5.6549,6.2771,163,151,162
6.2649,5.6505,6.2688,163,151,162
6.2763,5.6454,6.2725,163,151,162
6.2764,5.6626,6.2781,163,151,162
6.2812,5.6350,6.2513,163,151,162
6.2687,5.6826,6.2591,163,151,162
6.2673,5.6785,6.2657,163,151,162
6.2619,5.6486,6.2643,163,151,162
6.2762,5.6440,6.2720,163,151,162
6.2631,5.6522,6.2689,163,151,162
6.2722,5.6369,6.2570,163,151,162
6.2733,5.6460,6.2728,163,151,162
6.2707,5.6390,6.2622,163,151,162
6.2773,5.6760,6.2743,163,151,162
6.2593,5.6647,6.2666,163,151,162
6.2784,5.6395,6.2685,163,151,162
6.2619,5.6674,6.2694,163,151,162
6.2762,5.6348,6.2542,163,151,162
6.2722,5.6361,6.2558,163,151,162
6.2659,5.6801,6.2634,163,151,162
6.2681,5.6413,6.2652,163,151,162
6.2617,5.6456,6.2626,163,151,162
6.2667,5.6793,6.2665,163,151,162
6.2597,5.6502,6.2649,163,151,162
6.2757,5.6768,6.2747,163,151,162
6.2831,5.6335,6.2497,163,151,162
6.2648,5.6451,6.2678,163,151,162
6.2712,5.6369,6.2615,163,151,162
6.2820,5.6331,6.2528,163,151,162
6.2761,5.6455,6.2752,163,151,162
6.2775,5.6335,6.2543,163,151,162
6.2772,5.6445,6.2749,163,151,162
6.2619,5.6552,6.2714,163,151,162
6.2641,5.6415,6.2625,163,151,162
6.2601,5.6751,6.2640,163,151,162
6.2829,5.6878,6.2624,163,151,162
6.2623,5.6464,6.2671,163,151,162
6.2634,5.6497,6.2710,163,151,162
6.2778,5.6464,6.2769,163,151,162
6.2819,5.6335,6.2604,163,151,162
6.2581,5.6721,6.2639,163,151,162
6.2649,5.6469,6.2708,163,151,162
6.2743,5.6448,6.2752,163,151,162
6.2641,5.6828,6.2588,163,151,162
6.2565,5.6571,6.2655,163,151,162
6.2598,5.6688,6.2694,163,151,162
6.2681,5.6800,6.2694,163,151,162
6.2731,5.6367,6.2655,163,151,162
6.2590,5.6647,6.2698,163,151,162
6.2797,5.6900,6.2534,163,151,162
6.2709,5.6343,6.2552,163,151,162
6.2734,5.6417,6.2729,163,151,162
6.2763,5.6447,6.2764,163,151,162
6.2596,5.6796,6.2564,163,151,162
6.2763,5.6813,6.2735,163,151,162
6.2718,5.6338,6.2583,163,151,162
6.2768,5.6460,6.2778,163,151,162
6.2652,5.6422,6.2683,163,151,162
6.2786,5.6906,6.2532,163,151,162
6.2827,5.6319,6.2584,163,151,162
6.2621,5.6429,6.2654,163,151,162
6.2792,5.6890,6.2632,163,151,162
6.2695,5.6861,6.2637,163,151,162
6.2808,5.6365,6.2703,163,151,162
6.2823,5.6308,6.2530,163,151,162
6.2624,5.6464,6.2706,163,151,162
6.2821,5.6308,6.2574,163,151,162
6.2806,5.6325,6.2640,163,151,162
6.2744,5.6886,6.2639,163,151,162
6.2583,5.6433,6.2606,163,151,162
6.2541,5.6629,6.2656,163,151,162
6.2674,5.6427,6.2728,163,151,162
6.2820,5.6301,6.2520,163,151,162
6.2583,5.6670,6.2719,163,151,162
6.2572,5.6470,6.2647,163,151,162
6.2805,5.6533,6.2829,163,151,162
6.2667,5.6385,6.2677,163,151,162
6.2829,5.6922,6.2554,163,151,162
6.2561,5.6611,6.2701,163,151,162
6.2621,5.6453,6.2709,163,151,162
6.2816,5.6298,6.2527,163,151,162
6.2819,5.6299,6.2567,163,151,162
6.2671,5.6874,6.2612,163,151,162
6.2823,5.6300,6.2577,163,151,162
6.2801,5.6925,6.2556,163,151,162
6.2679,5.6333,6.2584,163,151,162
6.2731,5.6327,6.2648,163,151,162
6.2826,5.6299,6.2608,163,151,162
6.2803,5.6290,6.2497,163,151,162
6.2671,5.6342,6.2628,163,151,162
6.2721,5.6323,6.2638,163,151,162
6.2763,5.6388,6.2756,163,151,162
6.2768,5.6375,6.2747,163,151,162
6.2733,5.6305,6.2601,163,151,162
6.2762,5.6299,6.2610,163,151,162
6.2715,5.6314,6.2616,163,151,162
6.2797,5.6935,6.2574,163,151,162
6.2719,5.6300,6.2555,163,151,162
6.2696,5.6309,6.2562,163,151,162
6.2595,5.6750,6.2721,163,151,162
6.2808,5.6282,6.2514,163,151,162
6.2793,5.6303,6.2641,163,151,162
6.2637,5.6356,6.2629,163,151,162
6.2580,5.6446,6.2686,163,151,162
6.2766,5.6290,6.2598,163,151,162
6.2777,5.6282,6.2559,163,151,162
6.2789,5.6279,6.2523,163,151,162
6.2817,5.6287,6.2607,163,151,162
6.2632,5.6345,6.2602,163,151,162
6.2803,5.6280,6.2573,163,151,162
6.2704,5.6302,6.2582,163,151,162
6.2809,5.6286,6.2625,163,151,162
6.2688,5.6913,6.2612,163,151,162
6.2573,5.6835,6.2597,163,151,162
6.2672,5.6903,6.2626,163,151,162
6.2678,5.6897,6.2652,163,151,162
6.2669,5.6907,6.2614,163,151,162
6.2638,5.6891,6.2605,163,151,162
6.2807,5.6283,6.2632,163,151,162
6.2768,5.6425,6.2814,163,151,162
6.2692,5.6310,6.2641,163,151,162
6.2773,5.6284,6.2632,163,151,162
6.2671,5.6904,6.2635,163,151,162
6.2793,5.6273,6.2604,163,151,162
6.2769,5.6338,6.2739,163,151,162
6.2705,5.6315,6.2673,163,151,162
6.2734,5.6278,6.2608,163,151,162
6.2586,5.6502,6.2769,163,151,162
6.2560,5.6775,6.2702,163,151,162
6.2679,5.6907,6.2660,163,151,162
6.2640,5.6359,6.2701,163,151,162
6.2658,5.6297,6.2574,163,151,162
6.2789,5.6947,6.2641,163,151,162
6.2776,5.6296,6.2690,163,151,162
6.2600,5.6355,6.2644,163,151,162
6.2717,5.6299,6.2671,163,151,162
6.2773,5.6329,6.2748,163,151,162
6.2750,5.6325,6.2738,163,151,162
6.2520,5.6518,6.2707,163,151,162
6.2740,5.6275,6.2641,163,151,162
6.2628,5.6332,6.2662,163,151,162
6.2638,5.6338,6.2689,163,151,162
6.2577,5.6386,6.2682,163,151,162
6.2508,5.6541,6.2706,163,151,162
6.2813,5.6258,6.2629,163,151,162
6.2777,5.6286,6.2693,163,151,162
6.2565,5.6853,6.2631,163,151,162
6.2598,5.6368,6.2695,163,151,162
6.2684,5.6936,6.2636,163,151,162
6.2719,5.6279,6.2656,163,151,162
6.2500,5.6575,6.2709,163,151,162
6.2504,5.6682,6.2711,163,151,162
6.2560,5.6431,6.2726,163,151,162
6.2773,5.6310,6.2744,163,151,162
6.2583,5.6396,6.2723,163,151,162
6.2532,5.6479,6.2730,163,151,162
6.2526,5.6767,6.2704,163,151,162
6.2645,5.6351,6.2739,163,151,162
6.2669,5.6296,6.2676,163,151,162
6.2771,5.6303,6.2746,163,151,162
6.2560,5.6859,6.2654,163,151,162
6.2785,5.6288,6.2733,163,151,162
6.2800,5.6355,6.2815,163,151,162
6.2727,5.6258,6.2652,163,151,162
6.2509,5.6506,6.2730,163,151,162
6.2536,5.6452,6.2741,163,151,162
6.2662,5.6284,6.2670,163,151,162
6.2592,5.6334,6.2679,163,151,162
6.2681,5.6968,6.2602,163,151,162
6.2792,5.6330,6.2800,163,151,162
6.2617,5.6319,6.2701,163,151,162
6.2565,5.6352,6.2685,163,151,162
6.2630,5.6299,6.2684,163,151,162
6.2494,5.6467,6.2706,163,151,162
6.2507,5.6442,6.2710,163,151,162
6.2515,5.6463,6.2743,163,151,162
6.2569,5.6413,6.2776,163,151,162
6.2501,5.6774,6.2722,163,151,162
6.2537,5.6365,6.2697,163,151,162
6.2539,5.6365,6.2706,163,151,162
6.2538,5.6379,6.2726,163,151,162
6.2733,5.6253,6.2727,163,151,162
6.2529,5.6363,6.2699,163,151,162
6.2490,5.6464,6.2748,163,151,162
6.2464,5.6534,6.2748,163,151,162
6.2490,5.6450,6.2746,163,151,162
6.2562,5.6908,6.2696,163,151,162
6.2670,5.6302,6.2785,163,151,162
6.2741,5.6293,6.2810,163,151,162
6.2587,5.6342,6.2778,163,151,162
6.2564,5.6318,6.2725,163,151,162
6.2596,5.6368,6.2818,163,151,162
6.2675,5.6241,6.2735,163,151,162
6.2518,5.6352,6.2744,163,151,162
6.2824,5.6267,6.2830,163,151,162
6.2581,5.6266,6.2787,163,151,162
6.2765,5.6277,6.2525,163,151,162
6.2744,5.6267,6.2573,163,151,162
6.2765,5.6260,6.2581,163,151,162
6.2722,5.6265,6.2576,163,151,162
6.2753,5.6256,6.2592,163,151,162
6.2779,5.6252,6.2563,163,151,162
6.2747,5.6256,6.2591,163,151,162
6.2733,5.6265,6.2654,163,151,162
6.2831,5.6250,6.2551,163,151,162
6.2691,5.6265,6.2619,163,151,162
6.2750,5.6257,6.2654,163,151,162
6.2813,5.6243,6.2593,163,151,162
6.2776,5.6245,6.2625,163,151,162
6.2758,5.6243,6.2577,163,151,162
6.2737,5.6249,6.2531,163,151,162
6.2729,5.6246,6.2572,163,151,162
6.2722,5.6252,6.2651,163,151,162
6.2689,5.6253,6.2602,163,151,162
6.2716,5.6242,6.2602,163,151,162
6.2784,5.6227,6.2554,163,151,162
6.2640,5.6273,6.2655,163,151,162
6.2709,5.6249,6.2666,163,151,162
6.2795,5.6229,6.2634,163,151,162
6.2805,5.6226,6.2635,163,151,162
6.2714,5.6233,6.2625,163,151,162
6.2721,5.6234,6.2646,163,151,162
6.2779,5.6246,6.2726,163,151,162
6.2640,5.6257,6.2646,163,151,162
6.2619,5.6266,6.2656,163,151,162
6.2723,5.6229,6.2666,163,151,162
6.2743,5.6218,6.2633,163,151,162
6.2615,5.6270,6.2692,163,151,162
6.2644,5.6236,6.2602,163,151,162
6.2636,5.6247,6.2677,163,151,162
6.2647,5.6243,6.2682,163,151,162
6.2805,5.6214,6.2695,163,151,162
6.2733,5.6225,6.2725,163,151,162
6.2553,5.6289,6.2684,163,151,162
6.2734,5.6215,6.2717,163,151,162
6.2761,5.6220,6.2751,163,151,162
6.2567,5.6269,6.2686,163,151,162
6.2742,5.6222,6.2752,163,151,162
6.2507,5.6326,6.2703,163,151,162
6.2680,5.6242,6.2765,163,151,162
6.2674,5.6228,6.2735,163,151,162
6.2742,5.6214,6.2750,163,151,162
6.2541,5.6285,6.2708,163,151,162
6.2530,5.6287,6.2705,163,151,162
6.2522,5.6300,6.2738,163,151,162
6.2598,5.6239,6.2772,163,151,162
6.2732,5.6219,6.2824,163,151,162
6.2569,5.6224,6.2788,163,151,162
6.2586,5.6930,6.2586,163,151,162
6.2626,5.6961,6.2620,163,151,162
6.2547,5.6932,6.2605,163,151,162
6.2798,5.7039,6.2577,163,151,162
6.2623,5.7007,6.2610,163,151,162
6.2751,5.6261,6.2525,163,151,162
6.2766,5.6248,6.2521,163,151,162
6.2830,5.6227,6.2547,163,151,162
6.2636,5.6258,6.2597,163,151,162
6.2721,5.6211,6.2645,163,151,162
6.2721,5.6203,6.2604,163,151,162
6.2811,5.6212,6.2693,163,151,162
6.2796,5.6195,6.2617,163,151,162
6.2645,5.6238,6.2675,163,151,162
6.2759,5.6217,6.2724,163,151,162
6.2629,5.6233,6.2674,163,151,162
6.2772,5.6181,6.2695,163,151,162
6.2744,5.6203,6.2746,163,151,162
6.2525,5.6267,6.2704,163,151,162
6.2821,5.6214,6.2599,163,151,162
6.2719,5.6231,6.2599,163,151,162
6.2695,5.6222,6.2611,163,151,162
6.2746,5.6204,6.2494,163,151,162
6.2729,5.6206,6.2621,163,151,162
6.2750,5.6197,6.2657,163,151,162
6.2727,5.6188,6.2617,163,151,162
6.2661,5.6226,6.2667,163,151,162
6.2804,5.6189,6.2700,163,151,162
6.2697,5.6199,6.2660,163,151,162
6.2652,5.6215,6.2663,163,151,162
6.2663,5.6212,6.2692,163,151,162
6.2652,5.6211,6.2672,163,151,162
6.2636,5.6210,6.2659,163,151,162
6.2596,5.6231,6.2673,163,151,162
6.2604,5.6220,6.2692,163,151,162
6.2784,5.6189,6.2774,163,151,162
6.2831,5.6205,6.2812,163,151,162
6.2806,5.6181,6.2820,163,151,162
6.2611,5.6202,6.2794,163,151,162
6.2726,5.6163,6.2814,163,151,162
6.2713,5.6152,6.2827,163,151,162
6.2592,5.6179,6.2781,163,151,162
6.2723,5.6219,6.2595,163,151,162
6.2701,5.6222,6.2605,163,151,162
6.2644,5.6232,6.2578,163,151,162
6.2706,5.6211,6.2622,163,151,162
6.2668,5.6203,6.2671,163,151,162
6.2641,5.6198,6.2656,163,151,162
6.2658,5.6196,6.2709,163,151,162
6.2570,5.6236,6.2717,163,151,162
6.2671,5.6182,6.2745,163,151,162
6.2581,5.6192,6.2793,163,151,162
6.2723,5.6219,6.2503,163,151,162
6.2741,5.6213,6.2544,163,151,162
6.2774,5.6202,6.2586,163,151,162
6.2767,5.6199,6.2561,163,151,162
6.2752,5.6194,6.2580,163,151,162
6.2740,5.6193,6.2586,163,151,162
6.2706,5.6194,6.2617,163,151,162
6.2719,5.6182,6.2612,163,151,162
6.2812,5.6167,6.2519,163,151,162
6.2696,5.6187,6.2630,163,151,162
6.2725,5.6183,6.2643,163,151,162
6.2819,5.6166,6.2613,163,151,162
6.2750,5.6167,6.2474,163,151,162
6.2762,5.6169,6.2648,163,151,162
6.2730,5.6169,6.2630,163,151,162
6.2728,5.6168,6.2638,163,151,162
6.2800,5.6158,6.2624,163,151,162
6.2747,5.6157,6.2624,163,151,162
6.2716,5.6168,6.2650,163,151,162
6.2735,5.6161,6.2641,163,151,162
6.2645,5.6183,6.2627,163,151,162
6.2723,5.6178,6.2693,163,151,162
6.2717,5.6160,6.2648,163,151,162
6.2679,5.6182,6.2686,163,151,162
6.2637,5.6195,6.2689,163,151,162
6.2645,5.6193,6.2707,163,151,162
6.2626,5.6182,6.2683,163,151,162
6.2600,5.6190,6.2681,163,151,162
6.2582,5.6149,6.2793,163,151,162
6.2782,5.7023,6.2542,163,151,162
6.2572,5.7004,6.2612,163,151,162
6.2656,5.7037,6.2681,163,151,162
6.2463,5.6977,6.2724,163,151,162
6.2741,5.6175,6.2513,163,151,162
6.2706,5.6174,6.2596,163,151,162
6.2802,5.6156,6.2702,163,151,162
6.2721,5.6159,6.2689,163,151,162
6.2626,5.6171,6.2653,163,151,162
6.2645,5.6171,6.2691,163,151,162
6.2646,5.6161,6.2676,163,151,162
6.2610,5.6168,6.2667,163,151,162
6.2773,5.6150,6.2741,163,151,162
6.2564,5.6186,6.2679,163,151,162
6.2794,5.6159,6.2816,163,151,162
6.2644,5.6141,6.2749,163,151,162
6.2553,5.6177,6.2684,163,151,162
6.2539,5.6190,6.2702,163,151,162
6.2812,5.6152,6.2626,163,151,162
6.2718,5.6110,6.2821,163,151,162
6.2746,5.6183,6.2496,163,151,162
6.2780,5.6166,6.2544,163,151,162
6.2795,5.6152,6.2513,163,151,162
6.2742,5.6157,6.2587,163,151,162
6.2824,5.6141,6.2517,163,151,162
6.2759,5.6142,6.2551,163,151,162
6.2735,5.6143,6.2566,163,151,162
6.2738,5.6156,6.2689,163,151,162
6.2719,5.6138,6.2638,163,151,162
6.2732,5.6125,6.2612,163,151,162
6.2730,5.6130,6.2656,163,151,162
6.2682,5.6146,6.2665,163,151,162
6.2663,5.6150,6.2676,163,151,162
6.2642,5.6156,6.2668,163,151,162
6.2798,5.6110,6.2703,163,151,162
6.2771,5.6113,6.2742,163,151,162
6.2677,5.6145,6.2777,163,151,162
6.2545,5.6173,6.2734,163,151,162
6.2743,5.6172,6.2522,163,151,162
6.2727,5.6157,6.2529,163,151,162
6.2779,5.6139,6.2575,163,151,162
6.2623,5.6184,6.2601,163,151,162
6.2720,5.6142,6.2569,163,151,162
6.2828,5.6135,6.2487,163,151,162
6.2687,5.6125,6.2660,163,151,162
6.2666,5.6139,6.2684,163,151,162
6.2652,5.6134,6.2672,163,151,162
6.2630,5.6150,6.2691,163,151,162
6.2635,5.6138,6.2672,163,151,162
6.2650,5.6138,6.2703,163,151,162
6.2598,5.6146,6.2683,163,151,162
6.2549,5.6178,6.2689,163,151,162
6.2533,5.6179,6.2734,163,151,162
6.2607,5.6174,6.2637,163,151,162
6.2586,5.6154,6.2682,163,151,162
6.2556,5.6157,6.2744,163,151,162
6.2781,5.7088,6.2579,163,151,162
6.2648,5.7067,6.2627,163,151,162
6.2680,5.6150,6.2579,163,151,162
6.2723,5.6137,6.2604,163,151,162
6.2831,5.6114,6.2572,163,151,162
6.2809,5.6128,6.2491,163,151,162
6.2742,5.6108,6.2629,163,151,162
6.2635,5.6136,6.2687,163,151,162
6.2677,5.6111,6.2659,163,151,162
6.2655,5.6118,6.2671,163,151,162
6.2797,5.6093,6.2705,163,151,162
6.2752,5.6096,6.2732,163,151,162
6.2607,5.6116,6.2807,163,151,162
6.2680,5.6170,6.2550,163,151,162
6.2813,5.6133,6.2522,163,151,162
6.2726,5.6140,6.2527,163,151,162
6.2761,5.6129,6.2533,163,151,162
6.2742,5.6131,6.2539,163,151,162
6.2829,5.6122,6.2534,163,151,162
6.2695,5.6138,6.2604,163,151,162
6.2800,5.6107,6.2502,163,151,162
6.2756,5.6106,6.2538,163,151,162
6.2785,5.6102,6.2539,163,151,162
6.2666,5.6128,6.2584,163,151,162
6.2725,5.6107,6.2597,163,151,162
6.2724,5.6116,6.2643,163,151,162
6.2759,5.6088,6.2557,163,151,162
6.2737,5.6097,6.2623,163,151,162
6.2617,5.6136,6.2630,163,151,162
6.2751,5.6082,6.2615,163,151,162
6.2759,5.6089,6.2648,163,151,162
6.2653,5.6129,6.2688,163,151,162
6.2731,5.6088,6.2655,163,151,162
6.2722,5.6081,6.2639,163,151,162
6.2733,5.6074,6.2625,163,151,162
6.2685,5.6099,6.2671,163,151,162
6.2656,5.6097,6.2639,163,151,162
6.2744,5.6083,6.2686,163,151,162
6.2704,5.6077,6.2656,163,151,162
6.2627,5.6110,6.2680,163,151,162
6.2665,5.6100,6.2704,163,151,162
6.2677,5.6083,6.2688,163,151,162
6.2625,5.6119,6.2720,163,151,162
6.2616,5.6106,6.2686,163,151,162
6.2641,5.6092,6.2684,163,151,162
6.2754,5.6078,6.2736,163,151,162
6.2751,5.6065,6.2734,163,151,162
6.2750,5.6067,6.2739,163,151,162
6.2602,5.6105,6.2724,163,151,162
6.2671,5.6080,6.2749,163,151,162
6.2547,5.6125,6.2742,163,151,162
6.2629,5.7038,6.2577,163,151,162
6.2665,5.7071,6.2553,163,151,162
6.2633,5.7055,6.2597,163,151,162
6.2740,5.7122,6.2564,163,151,162
6.2550,5.7011,6.2613,163,151,162
6.2625,5.7097,6.2613,163,151,162
6.2681,5.7144,6.2550,163,151,162
6.2711,5.7152,6.2626,163,151,162
6.2643,5.7144,6.2651,163,151,162
6.2527,5.6126,6.2696,163,151,162
6.2564,5.7091,6.2604,163,151,162
6.2603,5.7119,6.2631,163,151,162
6.2765,5.6113,6.2515,163,151,162
6.2759,5.6096,6.2558,163,151,162
6.2664,5.6119,6.2606,163,151,162
6.2773,5.6081,6.2576,163,151,162
6.2789,5.6081,6.2546,163,151,162
6.2731,5.6085,6.2653,163,151,162
6.2786,5.6073,6.2535,163,151,162
6.2696,5.6091,6.2661,163,151,162
6.2747,5.6075,6.2654,163,151,162
6.2715,5.6078,6.2650,163,151,162
6.2665,5.6083,6.2663,163,151,162
6.2638,5.6083,6.2669,163,151,162
6.2652,5.6080,6.2694,163,151,162
6.2638,5.6082,6.2687,163,151,162
6.2559,5.6108,6.2701,163,151,162
6.2564,5.6072,6.2800,163,151,162
6.2657,5.6103,6.2617,163,151,162
6.2586,5.6085,6.2677,163,151,162
6.2613,5.6087,6.2718,163,151,162
6.2543,5.6098,6.2723,163,151,162
6.2773,5.6077,6.2564,163,151,162
6.2701,5.6073,6.2581,163,151,162
6.2830,5.6072,6.2468,163,151,162
6.2778,5.6056,6.2639,163,151,162
6.2752,5.6063,6.2670,163,151,162
6.2820,5.6046,6.2612,163,151,162
6.2700,5.6060,6.2653,163,151,162
6.2673,5.6074,6.2684,163,151,162
6.2671,5.6066,6.2686,163,151,162
6.2649,5.6065,6.2653,163,151,162
6.2642,5.6061,6.2676,163,151,162
6.2680,5.6032,6.2733,163,151,162
6.2598,5.6044,6.2784,163,151,162
6.2745,5.6062,6.2591,163,151,162
6.2705,5.6065,6.2621,163,151,162
6.2679,5.6062,6.2573,163,151,162
6.2658,5.6065,6.2683,163,151,162
6.2648,5.6056,6.2650,163,151,162
6.2594,5.6080,6.2678,163,151,162
6.2638,5.6060,6.2671,163,151,162
6.2592,5.6083,6.2722,163,151,162
6.2641,5.6064,6.2724,163,151,162
6.2620,5.6048,6.2708,163,151,162
6.2565,5.6066,6.2739,163,151,162
6.2778,5.6067,6.2551,163,151,162
6.2753,5.6068,6.2572,163,151,162
6.2800,5.6059,6.2547,163,151,162
