x,y,z,r,g,b
0.3099,0.6382,0.5653,163,151,162
0.3015,0.6317,0.5569,163,151,162
0.3016,0.6332,0.5618,163,151,162
0.2999,0.6289,0.5627,163,151,162
0.3014,0.6293,0.5550,163,151,162
0.3009,0.6308,0.5575,163,151,162
0.3130,0.6367,0.5689,163,151,162
0.3129,0.6392,0.5601,163,151,162
0.3100,0.6368,0.5538,163,151,162
0.3174,0.6219,0.5494,163,151,162
0.3193,0.6375,0.5612,163,151,162
0.3072,0.6254,0.5732,163,151,162
0.3012,0.6315,0.5571,163,151,162
0.3181,0.6236,0.5491,163,151,162
0.3166,0.6354,0.5524,163,151,162
0.3256,0.6280,0.5581,163,151,162
0.3022,0.6265,0.5526,163,151,162
0.3168,0.6230,0.5485,163,151,162
0.3022,0.6189,0.5660,163,151,162
0.3031,0.6172,0.5650,163,151,162
0.3047,0.6360,0.5565,163,151,162
0.3232,0.6344,0.5631,163,151,162
0.3261,0.6271,0.5590,163,151,162
0.3246,0.6276,0.5547,163,151,162
0.3128,0.6191,0.5493,163,151,162
0.3120,0.6396,0.5617,163,151,162
0.3128,0.6207,0.5484,163,151,162
0.3156,0.6224,0.5482,163,151,162
0.3209,0.6221,0.5713,163,151,162
0.3173,0.6223,0.5487,163,151,162
0.3000,0.6268,0.5558,163,151,162
0.3149,0.6229,0.5478,163,151,162
0.3086,0.6159,0.5525,163,151,162
0.3181,0.6369,0.5677,163,151,162
0.3137,0.6287,0.5746,163,151,162
0.3127,0.6142,0.5538,163,151,162
0.3222,0.6236,0.5512,163,151,162
0.3037,0.6173,0.5671,163,151,162
0.3005,0.6310,0.5565,163,151,162
0.3215,0.6361,0.5571,163,151,162
0.3035,0.6364,0.5631,163,151,162
0.3167,0.6149,0.5686,163,151,162
0.3264,0.6266,0.5640,163,151,162
0.3143,0.6395,0.5574,163,151,162
0.3111,0.6132,0.5667,163,151,162
0.3132,0.6199,0.5484,163,151,162
0.3142,0.6309,0.5742,163,151,162
0.3258,0.6292,0.5572,163,151,162
0.3157,0.6327,0.5731,163,151,162
0.3027,0.6308,0.5522,163,151,162
0.3215,0.6370,0.5617,163,151,162
0.3258,0.6231,0.5566,163,151,162
0.3234,0.6199,0.5680,163,151,162
0.3093,0.6398,0.5620,163,151,162
0.3050,0.6184,0.5519,163,151,162
0.3130,0.6211,0.5477,163,151,162
0.3099,0.6389,0.5664,163,151,162
0.3034,0.6282,0.5505,163,151,162
0.3080,0.6370,0.5688,163,151,162
0.3228,0.6188,0.5681,163,151,162
0.3213,0.6241,0.5499,163,151,162
0.3198,0.6224,0.5492,163,151,162
0.3222,0.6336,0.5685,163,151,162
0.3266,0.6259,0.5577,163,151,162
0.3218,0.6247,0.5501,163,151,162
0.3170,0.6246,0.5475,163,151,162
0.3182,0.6229,0.5482,163,151,162
0.3227,0.6254,0.5713,163,151,162
0.3120,0.6402,0.5637,163,151,162
0.3161,0.6388,0.5668,163,151,162
0.3015,0.6334,0.5556,163,151,162
0.3230,0.6235,0.5513,163,151,162
0.3200,0.6222,0.5491,163,151,162
0.3099,0.6397,0.5654,163,151,162
0.3106,0.6357,0.5503,163,151,162
0.3163,0.6346,0.5723,163,151,162
0.2982,0.6234,0.5616,163,151,162
0.3185,0.6391,0.5576,163,151,162
0.2982,0.6280,0.5636,163,151,162
0.3240,0.6255,0.5705,163,151,162
0.3002,0.6225,0.5683,163,151,162
0.3194,0.6351,0.5707,163,151,162
0.3156,0.6115,0.5599,163,151,162
0.3038,0.6345,0.5695,163,151,162
0.3256,0.6299,0.5675,163,151,162
0.3107,0.6245,0.5463,163,151,162
0.3206,0.6134,0.5613,163,151,162
0.3051,0.6135,0.5577,163,151,162
0.3092,0.6131,0.5678,163,151,162
0.3110,0.6198,0.5474,163,151,162
0.3169,0.6281,0.5468,163,151,162
0.3012,0.6355,0.5636,163,151,162
0.3219,0.6241,0.5492,163,151,162
0.3136,0.6409,0.5634,163,151,162
0.3155,0.6397,0.5668,163,151,162
0.3178,0.6171,0.5500,163,151,162
0.3089,0.6407,0.5625,163,151,162
0.3111,0.6180,0.5482,163,151,162
0.3004,0.6325,0.5549,163,151,162
0.3170,0.6150,0.5515,163,151,162
0.3081,0.6396,0.5662,163,151,162
0.3201,0.6359,0.5699,163,151,162
0.3184,0.6281,0.5471,163,151,162
0.3216,0.6235,0.5489,163,151,162
0.3137,0.6111,0.5576,163,151,162
0.3157,0.6287,0.5759,163,151,162
0.2993,0.6318,0.5658,163,151,162
0.2999,0.6306,0.5540,163,151,162
0.2999,0.6308,0.5540,163,151,162
0.3069,0.6265,0.5468,163,151,162
0.3232,0.6149,0.5599,163,151,162
0.3265,0.6242,0.5546,163,151,162
0.2973,0.6256,0.5599,163,151,162
0.3276,0.6267,0.5649,163,151,162
0.3035,0.6260,0.5486,163,151,162
0.3130,0.6353,0.5735,163,151,162
0.3184,0.6257,0.5755,163,151,162
0.3232,0.6252,0.5725,163,151,162
0.3155,0.6394,0.5686,163,151,162
0.3178,0.6306,0.5751,163,151,162
0.3255,0.6171,0.5593,163,151,162
0.3079,0.6344,0.5735,163,151,162
0.3271,0.6324,0.5602,163,151,162
0.3281,0.6294,0.5609,163,151,162
0.2980,0.6312,0.5581,163,151,162
0.3268,0.6316,0.5566,163,151,162
0.3115,0.6204,0.5758,163,151,162
0.3257,0.6242,0.5522,163,151,162
0.3205,0.6232,0.5475,163,151,162
0.3255,0.6175,0.5650,163,151,162
0.2989,0.6263,0.5690,163,151,162
0.3003,0.6209,0.5525,163,151,162
0.3186,0.6299,0.5467,163,151,162
0.3225,0.6258,0.5484,163,151,162
0.3106,0.6226,0.5456,163,151,162
0.3110,0.6420,0.5608,163,151,162
0.3265,0.6317,0.5669,163,151,162
0.3226,0.6287,0.5734,163,151,162
0.3237,0.6229,0.5499,163,151,162
0.3134,0.6273,0.5450,163,151,162
0.3042,0.6186,0.5726,163,151,162
0.3280,0.6262,0.5558,163,151,162
0.3241,0.6367,0.5568,163,151,162
0.3159,0.6301,0.5764,163,151,162
0.3009,0.6182,0.5531,163,151,162
0.3049,0.6396,0.5565,163,151,162
0.3176,0.6373,0.5718,163,151,162
0.3173,0.6143,0.5507,163,151,162
0.3120,0.6116,0.5688,163,151,162
0.3163,0.6232,0.5454,163,151,162
0.3086,0.6305,0.5458,163,151,162
0.3000,0.6324,0.5529,163,151,162
0.3006,0.6369,0.5589,163,151,162
0.3267,0.6338,0.5647,163,151,162
0.2976,0.6300,0.5555,163,151,162
0.3152,0.6420,0.5643,163,151,162
0.3026,0.6334,0.5502,163,151,162
0.2987,0.6302,0.5532,163,151,162
0.3164,0.6282,0.5451,163,151,162
0.3194,0.6238,0.5461,163,151,162
0.3026,0.6388,0.5577,163,151,162
0.3253,0.6367,0.5593,163,151,162
0.3071,0.6198,0.5466,163,151,162
0.3224,0.6300,0.5740,163,151,162
0.2985,0.6314,0.5542,163,151,162
0.3135,0.6210,0.5769,163,151,162
0.3168,0.6408,0.5675,163,151,162
0.3154,0.6230,0.5449,163,151,162
0.3047,0.6315,0.5475,163,151,162
0.3255,0.6258,0.5718,163,151,162
0.2961,0.6253,0.5587,163,151,162
0.3134,0.6241,0.5444,163,151,162
0.3229,0.6239,0.5742,163,151,162
0.3140,0.6395,0.5710,163,151,162
0.3104,0.6254,0.5444,163,151,162
0.3154,0.6373,0.5489,163,151,162
0.3073,0.6277,0.5770,163,151,162
0.3153,0.6193,0.5763,163,151,162
0.3082,0.6105,0.5661,163,151,162
0.3173,0.6101,0.5643,163,151,162
0.3166,0.6390,0.5712,163,151,162
0.2997,0.6163,0.5560,163,151,162
0.3071,0.6229,0.5768,163,151,162
0.3238,0.6239,0.5484,163,151,162
0.3209,0.6329,0.5743,163,151,162
0.3149,0.6316,0.5770,163,151,162
0.3021,0.6168,0.5514,163,151,162
0.3209,0.6246,0.5463,163,151,162
0.3119,0.6262,0.5441,163,151,162
0.3035,0.6366,0.5709,163,151,162
0.3257,0.6261,0.5722,163,151,162
0.3060,0.6415,0.5580,163,151,162
0.3139,0.6220,0.5445,163,151,162
0.3218,0.6116,0.5623,163,151,162
0.2969,0.6204,0.5646,163,151,162
0.3292,0.6254,0.5565,163,151,162
0.3268,0.6338,0.5553,163,151,162
0.3184,0.6343,0.5750,163,151,162
0.3165,0.6413,0.5678,163,151,162
0.3209,0.6258,0.5459,163,151,162
0.3162,0.6244,0.5443,163,151,162
0.3060,0.6249,0.5453,163,151,162
0.3272,0.6182,0.5658,163,151,162
0.3247,0.6372,0.5661,163,151,162
0.3297,0.6271,0.5637,163,151,162
0.3075,0.6168,0.5474,163,151,162
0.3178,0.6134,0.5717,163,151,162
0.2995,0.6161,0.5558,163,151,162
0.3134,0.6132,0.5495,163,151,162
0.3114,0.6094,0.5656,163,151,162
0.3135,0.6110,0.5697,163,151,162
0.3254,0.6362,0.5669,163,151,162
0.3033,0.6387,0.5682,163,151,162
0.3095,0.6097,0.5661,163,151,162
0.3103,0.6388,0.5726,163,151,162
0.3146,0.6118,0.5513,163,151,162
0.3182,0.6219,0.5451,163,151,162
0.3210,0.6353,0.5732,163,151,162
0.3233,0.6276,0.5748,163,151,162
0.3280,0.6206,0.5547,163,151,162
0.3204,0.6315,0.5757,163,151,162
0.2953,0.6251,0.5625,163,151,162
0.3259,0.6239,0.5499,163,151,162
0.3132,0.6429,0.5656,163,151,162
0.2951,0.6264,0.5613,163,151,162
0.3209,0.6297,0.5761,163,151,162
0.3165,0.6245,0.5440,163,151,162
0.3085,0.6303,0.5445,163,151,162
0.3147,0.6121,0.5505,163,151,162
0.3256,0.6240,0.5728,163,151,162
0.3035,0.6147,0.5511,163,151,162
0.3150,0.6116,0.5511,163,151,162
0.3180,0.6423,0.5566,163,151,162
0.3112,0.6233,0.5437,163,151,162
0.3160,0.6225,0.5441,163,151,162
0.3290,0.6324,0.5634,163,151,162
0.3051,0.6414,0.5654,163,151,162
0.2986,0.6316,0.5519,163,151,162
0.3056,0.6141,0.5500,163,151,162
0.3242,0.6354,0.5707,163,151,162
0.3128,0.6410,0.5706,163,151,162
0.3256,0.6252,0.5733,163,151,162
0.3274,0.6247,0.5512,163,151,162
0.3144,0.6403,0.5715,163,151,162
0.3302,0.6228,0.5612,163,151,162
0.3092,0.6232,0.5439,163,151,162
0.3123,0.6262,0.5433,163,151,162
0.3270,0.6350,0.5555,163,151,162
0.3196,0.6251,0.5447,163,151,162
0.2952,0.6269,0.5647,163,151,162
0.3192,0.6231,0.5447,163,151,162
0.3281,0.6248,0.5522,163,151,162
0.3161,0.6233,0.5437,163,151,162
0.3192,0.6267,0.5444,163,151,162
0.3122,0.6359,0.5759,163,151,162
0.3288,0.6331,0.5577,163,151,162
0.3129,0.6324,0.5778,163,151,162
0.2961,0.6320,0.5579,163,151,162
0.3223,0.6357,0.5727,163,151,162
0.3271,0.6325,0.5696,163,151,162
0.3184,0.6310,0.5774,163,151,162
0.2971,0.6206,0.5683,163,151,162
0.3217,0.6245,0.5456,163,151,162
0.3064,0.6140,0.5492,163,151,162
0.3036,0.6181,0.5477,163,151,162
0.3038,0.6165,0.5486,163,151,162
0.3043,0.6168,0.5480,163,151,162
0.3056,0.6168,0.5472,163,151,162
0.3146,0.6234,0.5433,163,151,162
0.3232,0.6346,0.5730,163,151,162
0.3031,0.6263,0.5457,163,151,162
0.3049,0.6182,0.5467,163,151,162
0.3219,0.6226,0.5459,163,151,162
0.3192,0.6210,0.5772,163,151,162
0.3242,0.6253,0.5471,163,151,162
0.3107,0.6293,0.5433,163,151,162
0.3138,0.6366,0.5758,163,151,162
0.3260,0.6253,0.5733,163,151,162
0.3025,0.6141,0.5519,163,151,162
0.3052,0.6207,0.5768,163,151,162
0.3100,0.6346,0.5769,163,151,162
0.3141,0.6288,0.5431,163,151,162
0.3254,0.6377,0.5669,163,151,162
0.3044,0.6228,0.5452,163,151,162
0.3180,0.6309,0.5443,163,151,162
0.3036,0.6169,0.5481,163,151,162
0.3138,0.6197,0.5439,163,151,162
0.3014,0.6332,0.5485,163,151,162
0.3196,0.6417,0.5545,163,151,162
0.3290,0.6323,0.5556,163,151,162
0.3162,0.6373,0.5751,163,151,162
0.3091,0.6128,0.5732,163,151,162
0.2953,0.6258,0.5669,163,151,162
0.3291,0.6206,0.5549,163,151,162
0.3228,0.6343,0.5740,163,151,162
0.3142,0.6228,0.5430,163,151,162
0.3019,0.6396,0.5673,163,151,162
0.3042,0.6173,0.5473,163,151,162
0.3198,0.6295,0.5777,163,151,162
0.2948,0.6243,0.5653,163,151,162
0.3163,0.6123,0.5728,163,151,162
0.3234,0.6295,0.5756,163,151,162
0.2956,0.6196,0.5578,163,151,162
0.3048,0.6129,0.5506,163,151,162
0.3099,0.6443,0.5628,163,151,162
0.3184,0.6233,0.5436,163,151,162
0.3111,0.6426,0.5692,163,151,162
0.3307,0.6303,0.5597,163,151,162
0.3252,0.6289,0.5745,163,151,162
0.3076,0.6287,0.5789,163,151,162
0.3216,0.6226,0.5772,163,151,162
0.3108,0.6195,0.5436,163,151,162
0.3043,0.6416,0.5674,163,151,162
0.3225,0.6379,0.5717,163,151,162
0.3117,0.6223,0.5427,163,151,162
0.3018,0.6185,0.5477,163,151,162
0.3063,0.6217,0.5439,163,151,162
0.3313,0.6248,0.5584,163,151,162
0.3069,0.6187,0.5446,163,151,162
0.3263,0.6274,0.5741,163,151,162
0.3292,0.6183,0.5663,163,151,162
0.3207,0.6203,0.5773,163,151,162
0.3217,0.6387,0.5720,163,151,162
0.3224,0.6247,0.5448,163,151,162
0.3287,0.6268,0.5712,163,151,162
0.3288,0.6342,0.5551,163,151,162
0.2937,0.6273,0.5615,163,151,162
0.3258,0.6398,0.5608,163,151,162
0.3161,0.6239,0.5425,163,151,162
0.3266,0.6221,0.5734,163,151,162
0.3137,0.6097,0.5708,163,151,162
0.2986,0.6261,0.5482,163,151,162
0.2938,0.6263,0.5640,163,151,162
0.3266,0.6278,0.5741,163,151,162
0.3202,0.6085,0.5590,163,151,162
0.3192,0.6245,0.5431,163,151,162
0.3300,0.6211,0.5545,163,151,162
0.3157,0.6130,0.5473,163,151,162
0.3051,0.6083,0.5619,163,151,162
0.2941,0.6308,0.5588,163,151,162
0.3220,0.6240,0.5443,163,151,162
0.3157,0.6102,0.5718,163,151,162
0.3102,0.6244,0.5420,163,151,162
0.3241,0.6239,0.5765,163,151,162
0.3045,0.6144,0.5480,163,151,162
0.3136,0.6452,0.5635,163,151,162
0.2943,0.6269,0.5671,163,151,162
0.3133,0.6212,0.5423,163,151,162
0.3126,0.6424,0.5715,163,151,162
0.3263,0.6362,0.5705,163,151,162
0.3193,0.6384,0.5745,163,151,162
0.3105,0.6315,0.5796,163,151,162
0.3289,0.6265,0.5718,163,151,162
0.3231,0.6335,0.5757,163,151,162
0.3238,0.6231,0.5767,163,151,162
0.3025,0.6377,0.5728,163,151,162
0.3060,0.6107,0.5712,163,151,162
0.3005,0.6249,0.5763,163,151,162
0.3088,0.6299,0.5798,163,151,162
0.3235,0.6306,0.5767,163,151,162
0.3015,0.6222,0.5767,163,151,162
0.3319,0.6278,0.5581,163,151,162
0.3226,0.6097,0.5654,163,151,162
0.3266,0.6231,0.5476,163,151,162
0.3128,0.6403,0.5745,163,151,162
0.3270,0.6383,0.5664,163,151,162
0.3059,0.6117,0.5494,163,151,162
0.3321,0.6250,0.5581,163,151,162
0.3259,0.6121,0.5652,163,151,162
0.3290,0.6203,0.5516,163,151,162
0.3159,0.6317,0.5425,163,151,162
0.3316,0.6313,0.5619,163,151,162
0.3234,0.6331,0.5760,163,151,162
0.2931,0.6279,0.5599,163,151,162
0.3228,0.6364,0.5744,163,151,162
0.3249,0.6355,0.5733,163,151,162
0.3307,0.6332,0.5574,163,151,162
0.3299,0.6274,0.5514,163,151,162
0.3256,0.6238,0.5760,163,151,162
0.3252,0.6109,0.5582,163,151,162
0.3291,0.6250,0.5721,163,151,162
0.3141,0.6458,0.5614,163,151,162
0.3159,0.6285,0.5805,163,151,162
0.3270,0.6244,0.5748,163,151,162
0.2994,0.6124,0.5553,163,151,162
0.3308,0.6214,0.5543,163,151,162
0.3151,0.6188,0.5794,163,151,162
0.3012,0.6241,0.5772,163,151,162
0.3036,0.6175,0.5455,163,151,162
0.3183,0.6335,0.5787,163,151,162
0.3105,0.6065,0.5572,163,151,162
0.3259,0.6232,0.5758,163,151,162
0.2960,0.6309,0.5512,163,151,162
0.3245,0.6260,0.5772,163,151,162
0.3238,0.6224,0.5773,163,151,162
0.3312,0.6219,0.5546,163,151,162
0.3305,0.6224,0.5697,163,151,162
0.3325,0.6291,0.5601,163,151,162
0.3101,0.6109,0.5481,163,151,162
0.3227,0.6275,0.5437,163,151,162
0.3114,0.6253,0.5811,163,151,162
0.3187,0.6326,0.5791,163,151,162
0.3257,0.6237,0.5459,163,151,162
0.2999,0.6399,0.5681,163,151,162
0.2929,0.6293,0.5629,163,151,162
0.2986,0.6367,0.5709,163,151,162
0.3202,0.6311,0.5791,163,151,162
0.3082,0.6094,0.5718,163,151,162
0.3094,0.6179,0.5428,163,151,162
0.3177,0.6143,0.5453,163,151,162
0.3158,0.6456,0.5655,163,151,162
0.3213,0.6379,0.5751,163,151,162
0.3117,0.6456,0.5665,163,151,162
0.3307,0.6265,0.5704,163,151,162
0.2937,0.6204,0.5657,163,151,162
0.3243,0.6232,0.5776,163,151,162
0.3105,0.6461,0.5634,163,151,162
0.3109,0.6399,0.5462,163,151,162
0.3226,0.6222,0.5785,163,151,162
0.3307,0.6318,0.5534,163,151,162
0.3252,0.6224,0.5768,163,151,162
0.3090,0.6337,0.5425,163,151,162
0.3329,0.6263,0.5583,163,151,162
0.3241,0.6347,0.5756,163,151,162
0.3321,0.6303,0.5564,163,151,162
0.2960,0.6340,0.5698,163,151,162
0.2997,0.6124,0.5530,163,151,162
0.3153,0.6106,0.5479,163,151,162
0.3233,0.6113,0.5705,163,151,162
0.3214,0.6365,0.5458,163,151,162
0.3201,0.6337,0.5786,163,151,162
0.3285,0.6371,0.5681,163,151,162
0.3065,0.6299,0.5419,163,151,162
0.2994,0.6246,0.5767,163,151,162
0.3055,0.6407,0.5485,163,151,162
0.2994,0.6349,0.5481,163,151,162
0.3304,0.6199,0.5698,163,151,162
0.3195,0.6421,0.5721,163,151,162
0.3220,0.6315,0.5787,163,151,162
0.3167,0.6459,0.5652,163,151,162
0.3204,0.6332,0.5789,163,151,162
0.3237,0.6225,0.5783,163,151,162
0.3284,0.6226,0.5741,163,151,162
0.3034,0.6184,0.5441,163,151,162
0.2970,0.6362,0.5700,163,151,162
0.3018,0.6251,0.5434,163,151,162
0.2973,0.6325,0.5735,163,151,162
0.3109,0.6254,0.5818,163,151,162
0.2994,0.6115,0.5679,163,151,162
0.3263,0.6250,0.5768,163,151,162
0.3067,0.6300,0.5415,163,151,162
0.2962,0.6260,0.5739,163,151,162
0.3324,0.6224,0.5554,163,151,162
0.3159,0.6182,0.5801,163,151,162
0.2987,0.6116,0.5554,163,151,162
0.3260,0.6348,0.5745,163,151,162
0.3176,0.6397,0.5761,163,151,162
0.2946,0.6334,0.5687,163,151,162
0.3035,0.6366,0.5455,163,151,162
0.3139,0.6465,0.5654,163,151,162
0.2927,0.6203,0.5579,163,151,162
0.3012,0.6236,0.5785,163,151,162
0.3058,0.6453,0.5560,163,151,162
0.3222,0.6189,0.5785,163,151,162
0.3246,0.6226,0.5781,163,151,162
0.3239,0.6382,0.5480,163,151,162
0.2980,0.6166,0.5730,163,151,162
0.2990,0.6226,0.5454,163,151,162
0.3338,0.6270,0.5604,163,151,162
0.3042,0.6187,0.5431,163,151,162
0.3124,0.6245,0.5822,163,151,162
0.3095,0.6443,0.5712,163,151,162
0.3029,0.6128,0.5477,163,151,162
0.3272,0.6222,0.5760,163,151,162
0.3297,0.6178,0.5708,163,151,162
0.3329,0.6226,0.5556,163,151,162
0.3170,0.6390,0.5773,163,151,162
0.2950,0.6156,0.5552,163,151,162
0.3108,0.6286,0.5821,163,151,162
0.3022,0.6149,0.5462,163,151,162
0.3121,0.6156,0.5425,163,151,162
0.3037,0.6314,0.5797,163,151,162
0.2987,0.6135,0.5507,163,151,162
0.3214,0.6065,0.5606,163,151,162
0.3216,0.6448,0.5658,163,151,162
0.3324,0.6194,0.5659,163,151,162
0.3057,0.6355,0.5789,163,151,162
0.3030,0.6340,0.5437,163,151,162
0.3236,0.6431,0.5680,163,151,162
