x,y,z,r,g,b
0.5906,0.7489,0.8504,163,151,162
0.5868,0.7334,0.8543,163,151,162
0.5708,0.7346,0.8344,163,151,162
0.5840,0.7472,0.8557,163,151,162
0.5811,0.7541,0.8488,163,151,162
0.5704,0.7343,0.8506,163,151,162
0.5722,0.7523,0.8413,163,151,162
0.5898,0.7519,0.8384,163,151,162
0.5723,0.7359,0.8319,163,151,162
0.5752,0.7273,0.8400,163,151,162
0.5712,0.7518,0.8417,163,151,162
0.5695,0.7404,0.8334,163,151,162
0.5681,0.7479,0.8422,163,151,162
0.5861,0.7540,0.8376,163,151,162
0.5699,0.7309,0.8404,163,151,162
0.5884,0.7541,0.8429,163,151,162
0.5695,0.7408,0.8524,163,151,162
0.5806,0.7304,0.8315,163,151,162
0.5952,0.7382,0.8367,163,151,162
0.5726,0.7348,0.8540,163,151,162
0.5731,0.7437,0.8555,163,151,162
0.5812,0.7553,0.8477,163,151,162
0.5895,0.7399,0.8559,163,151,162
0.5721,0.7377,0.8549,163,151,162
0.5876,0.7268,0.8462,163,151,162
0.5796,0.7502,0.8305,163,151,162
0.5831,0.7476,0.8567,163,151,162
0.5663,0.7453,0.8429,163,151,162
0.5697,0.7473,0.8345,163,151,162
0.5842,0.7556,0.8465,163,151,162
0.5846,0.7342,0.8567,163,151,162
0.5907,0.7290,0.8478,163,151,162
0.5755,0.7439,0.8284,163,151,162
0.5896,0.7521,0.8498,163,151,162
0.5840,0.7304,0.8546,163,151,162
0.5667,0.7470,0.8431,163,151,162
0.5876,0.7380,0.8572,163,151,162
0.5955,0.7479,0.8446,163,151,162
0.5798,0.7295,0.8543,163,151,162
0.5880,0.7454,0.8566,163,151,162
0.5846,0.7559,0.8469,163,151,162
0.5802,0.7478,0.8572,163,151,162
0.5951,0.7383,0.8509,163,151,162
0.5823,0.7347,0.8578,163,151,162
0.5654,0.7412,0.8396,163,151,162
0.5883,0.7365,0.8568,163,151,162
0.5667,0.7341,0.8458,163,151,162
0.5658,0.7457,0.8443,163,151,162
0.5937,0.7344,0.8339,163,151,162
0.5658,0.7424,0.8372,163,151,162
0.5800,0.7399,0.8593,163,151,162
0.5661,0.7439,0.8487,163,151,162
0.5806,0.7346,0.8272,163,151,162
0.5745,0.7421,0.8276,163,151,162
0.5657,0.7398,0.8488,163,151,162
0.5954,0.7496,0.8437,163,151,162
0.5836,0.7356,0.8586,163,151,162
0.5938,0.7493,0.8358,163,151,162
0.5648,0.7412,0.8454,163,151,162
0.5867,0.7253,0.8470,163,151,162
0.5861,0.7526,0.8319,163,151,162
0.5931,0.7457,0.8318,163,151,162
0.5971,0.7461,0.8458,163,151,162
0.5647,0.7374,0.8417,163,151,162
0.5662,0.7374,0.8356,163,151,162
0.5733,0.7368,0.8282,163,151,162
0.5783,0.7330,0.8278,163,151,162
0.5828,0.7280,0.8542,163,151,162
0.5644,0.7377,0.8410,163,151,162
0.5706,0.7276,0.8391,163,151,162
0.5797,0.7555,0.8340,163,151,162
0.5741,0.7564,0.8419,163,151,162
0.5874,0.7401,0.8264,163,151,162
0.5733,0.7343,0.8285,163,151,162
0.5890,0.7447,0.8275,163,151,162
0.5727,0.7560,0.8446,163,151,162
0.5839,0.7453,0.8259,163,151,162
0.5933,0.7413,0.8558,163,151,162
0.5720,0.7272,0.8498,163,151,162
0.5690,0.7286,0.8381,163,151,162
0.5641,0.7444,0.8455,163,151,162
0.5873,0.7454,0.8589,163,151,162
0.5800,0.7369,0.8603,163,151,162
0.5779,0.7480,0.8589,163,151,162
0.5710,0.7341,0.8294,163,151,162
0.5777,0.7248,0.8349,163,151,162
0.5673,0.7332,0.8514,163,151,162
0.5992,0.7382,0.8436,163,151,162
0.5699,0.7365,0.8294,163,151,162
0.5724,0.7547,0.8499,163,151,162
0.5892,0.7358,0.8272,163,151,162
0.5927,0.7379,0.8566,163,151,162
0.5791,0.7587,0.8426,163,151,162
0.5955,0.7518,0.8456,163,151,162
0.5812,0.7309,0.8273,163,151,162
0.5885,0.7558,0.8501,163,151,162
0.5947,0.7513,0.8495,163,151,162
0.5754,0.7490,0.8580,163,151,162
0.5829,0.7350,0.8602,163,151,162
0.5805,0.7389,0.8611,163,151,162
0.5757,0.7418,0.8253,163,151,162
0.5631,0.7410,0.8456,163,151,162
0.5976,0.7332,0.8473,163,151,162
0.5718,0.7465,0.8575,163,151,162
0.5745,0.7252,0.8351,163,151,162
0.5898,0.7430,0.8591,163,151,162
0.5908,0.7493,0.8562,163,151,162
0.5734,0.7473,0.8273,163,151,162
0.5674,0.7530,0.8447,163,151,162
0.5952,0.7352,0.8542,163,151,162
0.5717,0.7306,0.8555,163,151,162
0.5728,0.7379,0.8594,163,151,162
0.5991,0.7410,0.8493,163,151,162
0.5712,0.7358,0.8274,163,151,162
0.5841,0.7594,0.8452,163,151,162
0.5864,0.7591,0.8413,163,151,162
0.5845,0.7260,0.8308,163,151,162
0.5882,0.7565,0.8513,163,151,162
0.5639,0.7388,0.8508,163,151,162
0.5686,0.7347,0.8295,163,151,162
0.5979,0.7505,0.8417,163,151,162
0.5819,0.7483,0.8605,163,151,162
0.5743,0.7583,0.8468,163,151,162
0.5985,0.7498,0.8440,163,151,162
0.5818,0.7578,0.8520,163,151,162
0.5786,0.7489,0.8603,163,151,162
0.5721,0.7260,0.8337,163,151,162
0.5854,0.7516,0.8585,163,151,162
0.5753,0.7486,0.8597,163,151,162
0.5675,0.7544,0.8453,163,151,162
0.5926,0.7328,0.8287,163,151,162
0.5749,0.7431,0.8613,163,151,162
0.5684,0.7440,0.8281,163,151,162
0.5928,0.7446,0.8584,163,151,162
0.5881,0.7487,0.8596,163,151,162
0.5852,0.7255,0.8550,163,151,162
0.5941,0.7441,0.8576,163,151,162
0.5880,0.7409,0.8615,163,151,162
0.6010,0.7383,0.8447,163,151,162
0.5971,0.7404,0.8550,163,151,162
0.5739,0.7246,0.8333,163,151,162
0.5743,0.7348,0.8250,163,151,162
0.5821,0.7420,0.8627,163,151,162
0.5980,0.7489,0.8354,163,151,162
0.5733,0.7590,0.8418,163,151,162
0.5999,0.7351,0.8480,163,151,162
0.5764,0.7477,0.8609,163,151,162
0.6000,0.7439,0.8494,163,151,162
0.5724,0.7515,0.8572,163,151,162
0.5617,0.7447,0.8449,163,151,162
0.5617,0.7446,0.8406,163,151,162
0.5916,0.7500,0.8574,163,151,162
0.5917,0.7561,0.8505,163,151,162
0.5788,0.7605,0.8399,163,151,162
0.5791,0.7238,0.8539,163,151,162
0.5917,0.7421,0.8254,163,151,162
0.5710,0.7250,0.8349,163,151,162
0.5899,0.7292,0.8283,163,151,162
0.5934,0.7267,0.8513,163,151,162
0.5831,0.7218,0.8502,163,151,162
0.5942,0.7527,0.8326,163,151,162
0.5635,0.7505,0.8443,163,151,162
0.5688,0.7437,0.8587,163,151,162
0.5862,0.7286,0.8269,163,151,162
0.5838,0.7433,0.8630,163,151,162
0.6009,0.7418,0.8366,163,151,162
0.5905,0.7420,0.8611,163,151,162
0.5797,0.7279,0.8267,163,151,162
0.5632,0.7499,0.8395,163,151,162
0.5825,0.7524,0.8597,163,151,162
0.5946,0.7549,0.8356,163,151,162
0.5966,0.7348,0.8554,163,151,162
0.5761,0.7500,0.8606,163,151,162
0.5731,0.7524,0.8579,163,151,162
0.5761,0.7205,0.8408,163,151,162
0.5956,0.7549,0.8484,163,151,162
0.5708,0.7562,0.8523,163,151,162
0.5935,0.7397,0.8256,163,151,162
0.5645,0.7532,0.8446,163,151,162
0.5774,0.7571,0.8302,163,151,162
0.5609,0.7386,0.8381,163,151,162
0.5914,0.7589,0.8395,163,151,162
0.5863,0.7290,0.8258,163,151,162
0.5609,0.7452,0.8463,163,151,162
0.5903,0.7432,0.8618,163,151,162
0.5651,0.7353,0.8301,163,151,162
0.5752,0.7387,0.8225,163,151,162
0.5622,0.7311,0.8420,163,151,162
0.5998,0.7350,0.8337,163,151,162
0.5849,0.7288,0.8602,163,151,162
0.5713,0.7280,0.8287,163,151,162
0.5918,0.7448,0.8609,163,151,162
0.5972,0.7481,0.8305,163,151,162
0.5896,0.7286,0.8271,163,151,162
0.5850,0.7500,0.8617,163,151,162
0.5803,0.7387,0.8642,163,151,162
0.5683,0.7563,0.8498,163,151,162
0.5773,0.7301,0.8244,163,151,162
0.5757,0.7571,0.8300,163,151,162
0.5921,0.7423,0.8614,163,151,162
0.5869,0.7459,0.8225,163,151,162
0.5809,0.7220,0.8316,163,151,162
0.5817,0.7415,0.8645,163,151,162
0.5761,0.7431,0.8218,163,151,162
0.5925,0.7425,0.8613,163,151,162
0.5872,0.7397,0.8637,163,151,162
0.5646,0.7382,0.8290,163,151,162
0.5804,0.7437,0.8644,163,151,162
0.5911,0.7450,0.8237,163,151,162
0.5912,0.7211,0.8430,163,151,162
0.5964,0.7440,0.8272,163,151,162
0.5949,0.7497,0.8281,163,151,162
0.5846,0.7519,0.8240,163,151,162
0.6016,0.7448,0.8506,163,151,162
0.6002,0.7474,0.8333,163,151,162
0.5971,0.7488,0.8295,163,151,162
0.5718,0.7273,0.8277,163,151,162
0.5804,0.7442,0.8647,163,151,162
0.5853,0.7226,0.8303,163,151,162
0.5623,0.7409,0.8310,163,151,162
0.5938,0.7405,0.8242,163,151,162
0.5703,0.7373,0.8619,163,151,162
0.5680,0.7245,0.8509,163,151,162
0.5760,0.7216,0.8533,163,151,162
0.5615,0.7304,0.8407,163,151,162
0.5950,0.7539,0.8546,163,151,162
0.5866,0.7507,0.8621,163,151,162
0.5751,0.7217,0.8325,163,151,162
0.5731,0.7430,0.8220,163,151,162
0.5729,0.7264,0.8275,163,151,162
0.5676,0.7413,0.8249,163,151,162
0.6015,0.7358,0.8517,163,151,162
0.5777,0.7362,0.8647,163,151,162
0.5606,0.7377,0.8515,163,151,162
0.5826,0.7565,0.8590,163,151,162
0.5926,0.7591,0.8494,163,151,162
0.5611,0.7456,0.8519,163,151,162
0.5853,0.7343,0.8212,163,151,162
0.5676,0.7338,0.8258,163,151,162
0.5777,0.7469,0.8210,163,151,162
0.5591,0.7448,0.8466,163,151,162
0.5982,0.7546,0.8360,163,151,162
0.5920,0.7527,0.8264,163,151,162
0.5635,0.7299,0.8329,163,151,162
0.5658,0.7257,0.8346,163,151,162
0.5900,0.7395,0.8214,163,151,162
0.6012,0.7324,0.8344,163,151,162
0.5979,0.7258,0.8488,163,151,162
0.5803,0.7593,0.8292,163,151,162
0.5961,0.7431,0.8604,163,151,162
0.5714,0.7434,0.8220,163,151,162
0.5866,0.7321,0.8219,163,151,162
0.5775,0.7296,0.8228,163,151,162
0.5964,0.7395,0.8252,163,151,162
0.5897,0.7411,0.8212,163,151,162
0.5607,0.7369,0.8528,163,151,162
0.5987,0.7258,0.8470,163,151,162
0.5846,0.7416,0.8658,163,151,162
0.5794,0.7425,0.8660,163,151,162
0.5835,0.7607,0.8309,163,151,162
0.5966,0.7433,0.8603,163,151,162
0.5852,0.7637,0.8417,163,151,162
0.5925,0.7557,0.8286,163,151,162
0.5728,0.7571,0.8572,163,151,162
0.5789,0.7216,0.8291,163,151,162
0.5729,0.7542,0.8601,163,151,162
0.5824,0.7265,0.8239,163,151,162
0.5595,0.7496,0.8404,163,151,162
0.5721,0.7406,0.8646,163,151,162
0.6024,0.7491,0.8494,163,151,162
0.5695,0.7611,0.8413,163,151,162
0.5767,0.7324,0.8646,163,151,162
0.5951,0.7534,0.8282,163,151,162
0.5668,0.7347,0.8249,163,151,162
0.5994,0.7307,0.8310,163,151,162
0.5899,0.7225,0.8300,163,151,162
0.5941,0.7556,0.8292,163,151,162
0.6051,0.7423,0.8444,163,151,162
0.5697,0.7425,0.8220,163,151,162
0.5832,0.7596,0.8573,163,151,162
0.5692,0.7430,0.8633,163,151,162
0.5965,0.7457,0.8249,163,151,162
0.5859,0.7502,0.8643,163,151,162
0.5723,0.7183,0.8420,163,151,162
0.5583,0.7409,0.8357,163,151,162
0.5986,0.7432,0.8593,163,151,162
0.5734,0.7417,0.8200,163,151,162
0.5861,0.7631,0.8502,163,151,162
0.5925,0.7200,0.8368,163,151,162
0.5999,0.7251,0.8446,163,151,162
0.5721,0.7367,0.8206,163,151,162
0.5748,0.7453,0.8659,163,151,162
0.5697,0.7316,0.8231,163,151,162
0.5931,0.7616,0.8476,163,151,162
0.5624,0.7480,0.8290,163,151,162
0.5994,0.7558,0.8499,163,151,162
0.5588,0.7373,0.8332,163,151,162
0.5859,0.7599,0.8281,163,151,162
0.5944,0.7542,0.8268,163,151,162
0.5639,0.7256,0.8518,163,151,162
0.5968,0.7597,0.8398,163,151,162
0.5664,0.7586,0.8511,163,151,162
0.5914,0.7397,0.8654,163,151,162
0.6010,0.7541,0.8357,163,151,162
0.5986,0.7229,0.8450,163,151,162
0.5959,0.7330,0.8241,163,151,162
0.5721,0.7187,0.8353,163,151,162
0.5875,0.7242,0.8251,163,151,162
0.5638,0.7471,0.8263,163,151,162
0.5879,0.7418,0.8668,163,151,162
0.5809,0.7270,0.8219,163,151,162
0.5601,0.7470,0.8542,163,151,162
0.5957,0.7481,0.8618,163,151,162
0.5663,0.7207,0.8444,163,151,162
0.5604,0.7416,0.8292,163,151,162
0.5705,0.7569,0.8584,163,151,162
0.5870,0.7623,0.8540,163,151,162
0.6040,0.7305,0.8391,163,151,162
0.5850,0.7219,0.8264,163,151,162
0.5860,0.7650,0.8471,163,151,162
0.5688,0.7306,0.8233,163,151,162
0.5777,0.7595,0.8265,163,151,162
0.5928,0.7377,0.8205,163,151,162
0.5939,0.7499,0.8626,163,151,162
0.5634,0.7240,0.8367,163,151,162
0.5857,0.7524,0.8209,163,151,162
0.6042,0.7504,0.8472,163,151,162
0.5982,0.7578,0.8505,163,151,162
0.5773,0.7253,0.8230,163,151,162
0.5911,0.7392,0.8661,163,151,162
0.5870,0.7650,0.8471,163,151,162
0.5871,0.7455,0.8670,163,151,162
0.5955,0.7608,0.8490,163,151,162
0.5769,0.7460,0.8672,163,151,162
0.5783,0.7368,0.8678,163,151,162
0.5889,0.7642,0.8367,163,151,162
0.5682,0.7193,0.8379,163,151,162
0.5673,0.7599,0.8521,163,151,162
0.6026,0.7290,0.8506,163,151,162
0.5688,0.7430,0.8206,163,151,162
0.5771,0.7658,0.8447,163,151,162
0.5725,0.7554,0.8237,163,151,162
0.5835,0.7366,0.8680,163,151,162
0.5581,0.7482,0.8507,163,151,162
0.5707,0.7177,0.8381,163,151,162
0.6005,0.7567,0.8485,163,151,162
0.5901,0.7417,0.8669,163,151,162
0.5768,0.7382,0.8680,163,151,162
0.5897,0.7533,0.8636,163,151,162
0.5860,0.7260,0.8634,163,151,162
0.5958,0.7440,0.8217,163,151,162
0.5861,0.7256,0.8631,163,151,162
0.5984,0.7399,0.8235,163,151,162
0.5754,0.7291,0.8205,163,151,162
0.5708,0.7172,0.8402,163,151,162
0.5798,0.7250,0.8223,163,151,162
0.5686,0.7328,0.8217,163,151,162
0.5879,0.7315,0.8660,163,151,162
0.5851,0.7171,0.8528,163,151,162
0.5564,0.7436,0.8362,163,151,162
0.5977,0.7506,0.8602,163,151,162
0.5915,0.7550,0.8618,163,151,162
0.5954,0.7401,0.8645,163,151,162
0.5837,0.7224,0.8244,163,151,162
0.5700,0.7561,0.8252,163,151,162
0.5891,0.7589,0.8260,163,151,162
0.5726,0.7218,0.8585,163,151,162
0.5723,0.7176,0.8507,163,151,162
0.5621,0.7494,0.8581,163,151,162
0.5756,0.7166,0.8511,163,151,162
0.5898,0.7411,0.8674,163,151,162
0.5938,0.7371,0.8654,163,151,162
0.5755,0.7559,0.8632,163,151,162
0.5650,0.7291,0.8259,163,151,162
0.5802,0.7662,0.8370,163,151,162
0.5865,0.7547,0.8643,163,151,162
0.5559,0.7468,0.8411,163,151,162
0.5951,0.7488,0.8636,163,151,162
0.5931,0.7398,0.8662,163,151,162
0.5675,0.7193,0.8494,163,151,162
0.5907,0.7416,0.8673,163,151,162
0.5628,0.7340,0.8604,163,151,162
0.5604,0.7335,0.8283,163,151,162
0.5583,0.7277,0.8426,163,151,162
0.5990,0.7352,0.8616,163,151,162
0.5915,0.7290,0.8642,163,151,162
0.6032,0.7289,0.8521,163,151,162
0.5949,0.7588,0.8564,163,151,162
0.6037,0.7276,0.8484,163,151,162
0.6051,0.7402,0.8545,163,151,162
0.5756,0.7471,0.8679,163,151,162
0.5861,0.7209,0.8599,163,151,162
0.5818,0.7303,0.8672,163,151,162
0.5940,0.7183,0.8497,163,151,162
0.5800,0.7513,0.8671,163,151,162
0.5987,0.7463,0.8622,163,151,162
0.6054,0.7524,0.8431,163,151,162
0.5564,0.7498,0.8389,163,151,162
0.5696,0.7557,0.8618,163,151,162
0.5625,0.7247,0.8320,163,151,162
0.5850,0.7673,0.8447,163,151,162
0.5681,0.7583,0.8272,163,151,162
0.5842,0.7674,0.8447,163,151,162
0.5873,0.7605,0.8255,163,151,162
0.5826,0.7276,0.8192,163,151,162
0.5865,0.7233,0.8227,163,151,162
0.5801,0.7653,0.8317,163,151,162
0.5888,0.7478,0.8678,163,151,162
0.5996,0.7589,0.8348,163,151,162
0.5558,0.7457,0.8505,163,151,162
0.5676,0.7487,0.8647,163,151,162
0.5574,0.7505,0.8510,163,151,162
0.5773,0.7400,0.8696,163,151,162
0.6045,0.7335,0.8305,163,151,162
0.5623,0.7446,0.8618,163,151,162
0.5861,0.7594,0.8619,163,151,162
0.5898,0.7450,0.8683,163,151,162
0.5858,0.7480,0.8686,163,151,162
0.5828,0.7313,0.8684,163,151,162
0.5719,0.7565,0.8630,163,151,162
0.5732,0.7237,0.8228,163,151,162
0.5563,0.7458,0.8530,163,151,162
0.5882,0.7658,0.8341,163,151,162
0.5547,0.7374,0.8364,163,151,162
0.5581,0.7512,0.8532,163,151,162
0.5926,0.7290,0.8650,163,151,162
0.5810,0.7178,0.8581,163,151,162
0.5706,0.7584,0.8609,163,151,162
0.6050,0.7540,0.8474,163,151,162
0.5731,0.7586,0.8621,163,151,162
0.5806,0.7574,0.8647,163,151,162
0.6071,0.7489,0.8487,163,151,162
0.6027,0.7401,0.8252,163,151,162
0.5857,0.7680,0.8421,163,151,162
0.5561,0.7382,0.8315,163,151,162
0.5896,0.7233,0.8628,163,151,162
0.5549,0.7459,0.8359,163,151,162
0.5851,0.7682,0.8419,163,151,162
0.5974,0.7317,0.8218,163,151,162
0.5568,0.7525,0.8369,163,151,162
0.5820,0.7352,0.8702,163,151,162
0.5644,0.7593,0.8549,163,151,162
0.5980,0.7583,0.8288,163,151,162
0.5557,0.7488,0.8347,163,151,162
0.5831,0.7422,0.8148,163,151,162
0.5715,0.7579,0.8626,163,151,162
0.5651,0.7190,0.8348,163,151,162
0.6028,0.7413,0.8609,163,151,162
0.5672,0.7611,0.8293,163,151,162
0.5951,0.7573,0.8609,163,151,162
0.5748,0.7185,0.8266,163,151,162
0.5584,0.7344,0.8274,163,151,162
0.5862,0.7225,0.8216,163,151,162
0.6073,0.7462,0.8525,163,151,162
0.5695,0.7589,0.8611,163,151,162
0.5849,0.7391,0.8709,163,151,162
0.6061,0.7546,0.8410,163,151,162
0.5535,0.7468,0.8443,163,151,162
0.5557,0.7526,0.8474,163,151,162
0.5858,0.7228,0.8207,163,151,162
0.5737,0.7186,0.8259,163,151,162
0.5542,0.7370,0.8336,163,151,162
0.6053,0.7256,0.8483,163,151,162
0.5726,0.7592,0.8225,163,151,162
0.6074,0.7299,0.8365,163,151,162
0.5824,0.7477,0.8707,163,151,162
0.5683,0.7404,0.8169,163,151,162
0.6016,0.7476,0.8622,163,151,162
0.5717,0.7213,0.8234,163,151,162
0.5928,0.7406,0.8694,163,151,162
0.5880,0.7435,0.8147,163,151,162
0.5717,0.7515,0.8679,163,151,162
0.5546,0.7495,0.8500,163,151,162
0.5942,0.7299,0.8190,163,151,162
0.5813,0.7313,0.8704,163,151,162
0.5803,0.7524,0.8695,163,151,162
0.6021,0.7361,0.8628,163,151,162
0.6006,0.7524,0.8613,163,151,162
0.5896,0.7683,0.8384,163,151,162
0.5956,0.7380,0.8682,163,151,162
0.5656,0.7231,0.8254,163,151,162
0.5706,0.7491,0.8168,163,151,162
0.5721,0.7584,0.8642,163,151,162
0.5670,0.7223,0.8248,163,151,162
0.5848,0.7436,0.8718,163,151,162
0.5719,0.7531,0.8178,163,151,162
0.5613,0.7262,0.8266,163,151,162
0.5837,0.7425,0.8722,163,151,162
0.5557,0.7524,0.8518,163,151,162
0.5746,0.7591,0.8649,163,151,162
0.5754,0.7478,0.8710,163,151,162
0.5540,0.7505,0.8492,163,151,162
0.5841,0.7509,0.8705,163,151,162
0.5810,0.7526,0.8700,163,151,162
0.5602,0.7335,0.8230,163,151,162
0.5662,0.7602,0.8594,163,151,162
0.6005,0.7278,0.8617,163,151,162
0.5534,0.7504,0.8470,163,151,162
0.5908,0.7159,0.8289,163,151,162
0.5851,0.7667,0.8285,163,151,162
0.5850,0.7220,0.8196,163,151,162
0.5665,0.7311,0.8183,163,151,162
0.5997,0.7631,0.8509,163,151,162
0.6034,0.7495,0.8241,163,151,162
0.6037,0.7299,0.8600,163,151,162
0.5573,0.7420,0.8245,163,151,162
0.5585,0.7280,0.8274,163,151,162
0.5943,0.7316,0.8685,163,151,162
0.5551,0.7559,0.8433,163,151,162
0.5796,0.7348,0.8724,163,151,162
0.6084,0.7290,0.8495,163,151,162
0.5980,0.7647,0.8508,163,151,162
0.5766,0.7454,0.8132,163,151,162
0.5988,0.7500,0.8657,163,151,162
0.5559,0.7318,0.8288,163,151,162
0.6008,0.7431,0.8660,163,151,162
0.6046,0.7233,0.8339,163,151,162
0.5561,0.7362,0.8263,163,151,162
0.5557,0.7256,0.8360,163,151,162
0.6003,0.7550,0.8237,163,151,162
0.5748,0.7117,0.8496,163,151,162
0.5555,0.7455,0.8272,163,151,162
0.5670,0.7591,0.8624,163,151,162
0.5695,0.7531,0.8681,163,151,162
0.5559,0.7316,0.8284,163,151,162
0.6083,0.7551,0.8423,163,151,162
0.5689,0.7605,0.8229,163,151,162
0.5735,0.7535,0.8160,163,151,162
0.5990,0.7457,0.8182,163,151,162
0.5526,0.7509,0.8465,163,151,162
0.5652,0.7265,0.8206,163,151,162
0.6078,0.7519,0.8317,163,151,162
0.5940,0.7655,0.8559,163,151,162
0.5578,0.7306,0.8255,163,151,162
0.6121,0.7381,0.8419,163,151,162
0.6060,0.7590,0.8403,163,151,162
0.6039,0.7465,0.8630,163,151,162
0.6077,0.7461,0.8580,163,151,162
0.5842,0.7137,0.8578,163,151,162
0.5757,0.7301,0.8141,163,151,162
0.6094,0.7538,0.8423,163,151,162
0.5871,0.7211,0.8662,163,151,162
0.5947,0.7682,0.8377,163,151,162
0.5815,0.7422,0.8738,163,151,162
0.5513,0.7460,0.8491,163,151,162
0.5769,0.7165,0.8620,163,151,162
0.5985,0.7293,0.8662,163,151,162
0.6094,0.7315,0.8531,163,151,162
0.5940,0.7691,0.8390,163,151,162
0.5540,0.7355,0.8282,163,151,162
0.5597,0.7345,0.8208,163,151,162
0.5900,0.7302,0.8711,163,151,162
0.5534,0.7354,0.8293,163,151,162
0.6067,0.7484,0.8596,163,151,162
0.5628,0.7189,0.8294,163,151,162
0.6018,0.7571,0.8254,163,151,162
