x,y,z,r,g,b
0.8668,0.7859,1.3499,163,151,162
0.8848,0.7793,1.3801,163,151,162
0.8797,0.8000,1.3430,163,151,162
0.8880,0.7823,1.3813,163,151,162
0.9041,0.7922,1.3544,163,151,162
0.8747,0.7814,1.3444,163,151,162
0.8872,0.7980,1.3818,163,151,162
0.8864,0.8075,1.3487,163,151,162
0.8968,0.8063,1.3546,163,151,162
0.8669,0.8024,1.3551,163,151,162
0.8709,0.7809,1.3469,163,151,162
0.9036,0.7980,1.3563,163,151,162
0.8687,0.7855,1.3467,163,151,162
0.8730,0.7892,1.3428,163,151,162
0.8975,0.7774,1.3731,163,151,162
0.8856,0.7769,1.3444,163,151,162
0.8841,0.8123,1.3630,163,151,162
0.8856,0.8053,1.3778,163,151,162
0.8771,0.7770,1.3453,163,151,162
0.8734,0.7856,1.3425,163,151,162
0.8646,0.7862,1.3726,163,151,162
0.8831,0.8087,1.3487,163,151,162
0.8755,0.7707,1.3543,163,151,162
0.8618,0.7855,1.3634,163,151,162
0.8716,0.7720,1.3566,163,151,162
0.8818,0.7978,1.3404,163,151,162
0.9034,0.8020,1.3611,163,151,162
0.8635,0.7946,1.3525,163,151,162
0.8835,0.7757,1.3442,163,151,162
0.8962,0.7905,1.3810,163,151,162
0.8784,0.7805,1.3416,163,151,162
0.8995,0.7817,1.3766,163,151,162
0.8733,0.7964,1.3420,163,151,162
0.8906,0.7682,1.3602,163,151,162
0.8838,0.7758,1.3436,163,151,162
0.9052,0.7925,1.3526,163,151,162
0.9068,0.7864,1.3606,163,151,162
0.8912,0.7847,1.3403,163,151,162
0.8743,0.8115,1.3649,163,151,162
0.8868,0.7870,1.3387,163,151,162
0.8900,0.8081,1.3474,163,151,162
0.8910,0.7896,1.3844,163,151,162
0.9033,0.7796,1.3706,163,151,162
0.9071,0.7957,1.3631,163,151,162
0.8895,0.8090,1.3479,163,151,162
0.8790,0.7773,1.3423,163,151,162
0.8696,0.7874,1.3427,163,151,162
0.8627,0.7849,1.3716,163,151,162
0.8675,0.7732,1.3580,163,151,162
0.8647,0.8047,1.3601,163,151,162
0.8598,0.7913,1.3625,163,151,162
0.8760,0.8032,1.3806,163,151,162
0.8830,0.7660,1.3605,163,151,162
0.8631,0.7792,1.3682,163,151,162
0.8652,0.7781,1.3518,163,151,162
0.8630,0.7929,1.3742,163,151,162
0.8845,0.7658,1.3629,163,151,162
0.8885,0.7747,1.3432,163,151,162
0.8849,0.7658,1.3653,163,151,162
0.8994,0.7777,1.3764,163,151,162
0.8832,0.7773,1.3406,163,151,162
0.8634,0.8036,1.3567,163,151,162
0.8999,0.7714,1.3646,163,151,162
0.8803,0.8115,1.3487,163,151,162
0.8974,0.7883,1.3828,163,151,162
0.8923,0.7824,1.3840,163,151,162
0.8957,0.8088,1.3740,163,151,162
0.8823,0.7851,1.3863,163,151,162
0.8632,0.8041,1.3579,163,151,162
0.8708,0.7872,1.3404,163,151,162
0.8700,0.7815,1.3427,163,151,162
0.8607,0.7839,1.3697,163,151,162
0.8684,0.8027,1.3776,163,151,162
0.9007,0.8052,1.3735,163,151,162
0.9049,0.8008,1.3521,163,151,162
0.8842,0.7653,1.3660,163,151,162
0.8615,0.7892,1.3498,163,151,162
0.9052,0.7980,1.3732,163,151,162
0.8840,0.7772,1.3836,163,151,162
0.8902,0.7995,1.3847,163,151,162
0.8846,0.8048,1.3828,163,151,162
0.8946,0.8134,1.3590,163,151,162
0.8782,0.7656,1.3578,163,151,162
0.8874,0.7967,1.3371,163,151,162
0.8770,0.7917,1.3369,163,151,162
0.8867,0.7690,1.3474,163,151,162
0.8699,0.8099,1.3524,163,151,162
0.8673,0.7953,1.3426,163,151,162
0.9024,0.7768,1.3498,163,151,162
0.8661,0.7828,1.3445,163,151,162
0.9055,0.7764,1.3590,163,151,162
0.8881,0.8155,1.3573,163,151,162
0.8706,0.8107,1.3526,163,151,162
0.8642,0.7805,1.3479,163,151,162
0.8740,0.7799,1.3400,163,151,162
0.8639,0.7905,1.3446,163,151,162
0.8674,0.8110,1.3630,163,151,162
0.8819,0.8164,1.3578,163,151,162
0.8937,0.7924,1.3863,163,151,162
0.8846,0.7989,1.3869,163,151,162
0.8927,0.8149,1.3566,163,151,162
0.8861,0.7719,1.3427,163,151,162
0.8755,0.8147,1.3688,163,151,162
0.9079,0.7909,1.3498,163,151,162
0.9003,0.7934,1.3406,163,151,162
0.8695,0.7806,1.3411,163,151,162
0.9078,0.7993,1.3710,163,151,162
0.8923,0.7976,1.3865,163,151,162
0.8806,0.7759,1.3846,163,151,162
0.8769,0.8062,1.3827,163,151,162
0.8720,0.8084,1.3452,163,151,162
0.8973,0.7743,1.3793,163,151,162
0.8808,0.8010,1.3868,163,151,162
0.8854,0.8135,1.3472,163,151,162
0.8667,0.7942,1.3407,163,151,162
0.8919,0.7801,1.3859,163,151,162
0.8696,0.7854,1.3388,163,151,162
0.8743,0.8007,1.3382,163,151,162
0.8760,0.7837,1.3873,163,151,162
0.8637,0.7853,1.3435,163,151,162
0.9083,0.7836,1.3731,163,151,162
0.8937,0.7683,1.3479,163,151,162
0.8771,0.8174,1.3598,163,151,162
0.8674,0.7727,1.3760,163,151,162
0.8911,0.8169,1.3566,163,151,162
0.9067,0.8035,1.3521,163,151,162
0.8697,0.7884,1.3859,163,151,162
0.8651,0.7901,1.3408,163,151,162
0.8868,0.8180,1.3573,163,151,162
0.9041,0.7767,1.3471,163,151,162
0.9026,0.8117,1.3598,163,151,162
0.8786,0.7743,1.3388,163,151,162
0.8614,0.7943,1.3447,163,151,162
0.8957,0.8030,1.3844,163,151,162
0.8903,0.7743,1.3845,163,151,162
0.8734,0.8079,1.3415,163,151,162
0.8886,0.8007,1.3354,163,151,162
0.8643,0.7999,1.3429,163,151,162
0.8586,0.7928,1.3482,163,151,162
0.8726,0.7988,1.3366,163,151,162
0.8756,0.7777,1.3863,163,151,162
0.9066,0.7757,1.3516,163,151,162
0.8825,0.8139,1.3785,163,151,162
0.8587,0.8004,1.3517,163,151,162
0.8706,0.7942,1.3363,163,151,162
0.8874,0.7663,1.3461,163,151,162
0.8753,0.7639,1.3698,163,151,162
0.9027,0.7864,1.3835,163,151,162
0.8724,0.7942,1.3354,163,151,162
0.8891,0.8028,1.3875,163,151,162
0.8726,0.8055,1.3398,163,151,162
0.8598,0.7792,1.3737,163,151,162
0.8898,0.8121,1.3802,163,151,162
0.8734,0.7697,1.3795,163,151,162
0.8931,0.7949,1.3344,163,151,162
0.9114,0.7929,1.3711,163,151,162
0.8880,0.8128,1.3435,163,151,162
0.8910,0.7628,1.3546,163,151,162
0.8815,0.7763,1.3361,163,151,162
0.8951,0.7674,1.3474,163,151,162
0.8761,0.8072,1.3391,163,151,162
0.8568,0.8019,1.3615,163,151,162
0.8824,0.8020,1.3887,163,151,162
0.8882,0.8066,1.3859,163,151,162
0.8679,0.7839,1.3377,163,151,162
0.9079,0.7730,1.3624,163,151,162
0.9013,0.7893,1.3857,163,151,162
0.9082,0.7753,1.3698,163,151,162
0.8898,0.7852,1.3904,163,151,162
0.8840,0.8068,1.3866,163,151,162
0.8815,0.7980,1.3331,163,151,162
0.8587,0.7767,1.3535,163,151,162
0.8990,0.7836,1.3866,163,151,162
0.8898,0.8185,1.3538,163,151,162
0.9112,0.7877,1.3499,163,151,162
0.9008,0.7771,1.3826,163,151,162
0.8668,0.7719,1.3454,163,151,162
0.8643,0.7677,1.3632,163,151,162
0.9012,0.7725,1.3449,163,151,162
0.8573,0.7966,1.3492,163,151,162
0.9058,0.7878,1.3822,163,151,162
0.8719,0.7627,1.3603,163,151,162
0.8981,0.7741,1.3407,163,151,162
0.8710,0.7914,1.3891,163,151,162
0.8797,0.8053,1.3877,163,151,162
0.9037,0.8132,1.3607,163,151,162
0.8754,0.7946,1.3330,163,151,162
0.8578,0.7993,1.3491,163,151,162
0.8914,0.7711,1.3840,163,151,162
0.8636,0.7895,1.3392,163,151,162
0.8779,0.8099,1.3393,163,151,162
0.8635,0.7773,1.3434,163,151,162
0.8840,0.8203,1.3561,163,151,162
0.8942,0.8152,1.3760,163,151,162
0.9056,0.8085,1.3731,163,151,162
0.8618,0.7694,1.3591,163,151,162
0.8682,0.8155,1.3689,163,151,162
0.8881,0.7842,1.3914,163,151,162
0.8906,0.7613,1.3551,163,151,162
0.8920,0.8196,1.3582,163,151,162
0.9030,0.7990,1.3395,163,151,162
0.9027,0.7671,1.3685,163,151,162
0.8587,0.7731,1.3590,163,151,162
0.9075,0.7763,1.3480,163,151,162
0.8913,0.7605,1.3613,163,151,162
0.8782,0.8184,1.3507,163,151,162
0.8637,0.8131,1.3571,163,151,162
0.9117,0.7961,1.3735,163,151,162
0.9015,0.7903,1.3870,163,151,162
0.9042,0.7674,1.3584,163,151,162
0.8958,0.8049,1.3373,163,151,162
0.8968,0.8005,1.3878,163,151,162
0.8644,0.7683,1.3523,163,151,162
0.8816,0.8030,1.3337,163,151,162
0.8554,0.7936,1.3503,163,151,162
0.8748,0.7895,1.3322,163,151,162
0.8998,0.8168,1.3600,163,151,162
0.8958,0.7914,1.3905,163,151,162
0.9063,0.8098,1.3710,163,151,162
0.8583,0.7835,1.3783,163,151,162
0.8995,0.7732,1.3827,163,151,162
0.9052,0.7872,1.3844,163,151,162
0.8707,0.7996,1.3350,163,151,162
0.8698,0.8174,1.3686,163,151,162
0.8572,0.7762,1.3533,163,151,162
0.8852,0.7899,1.3931,163,151,162
0.9134,0.7949,1.3717,163,151,162
0.8893,0.8173,1.3465,163,151,162
0.8791,0.8032,1.3334,163,151,162
0.8863,0.8171,1.3451,163,151,162
0.9019,0.8154,1.3551,163,151,162
0.8881,0.7666,1.3413,163,151,162
0.8702,0.8169,1.3722,163,151,162
0.9035,0.7938,1.3370,163,151,162
0.8810,0.8166,1.3442,163,151,162
0.8936,0.8096,1.3385,163,151,162
0.9050,0.8136,1.3666,163,151,162
0.8777,0.8031,1.3333,163,151,162
0.8680,0.7995,1.3357,163,151,162
0.8663,0.7812,1.3368,163,151,162
0.9022,0.7773,1.3844,163,151,162
0.8741,0.7993,1.3327,163,151,162
0.8949,0.7731,1.3863,163,151,162
0.8688,0.8012,1.3357,163,151,162
0.8683,0.8108,1.3426,163,151,162
0.8969,0.8186,1.3695,163,151,162
0.9015,0.7780,1.3856,163,151,162
0.8906,0.7801,1.3321,163,151,162
0.9143,0.7966,1.3702,163,151,162
0.8781,0.8172,1.3448,163,151,162
0.8681,0.8163,1.3724,163,151,162
0.8609,0.8002,1.3413,163,151,162
0.9045,0.7719,1.3448,163,151,162
0.8783,0.8180,1.3457,163,151,162
0.8827,0.7743,1.3899,163,151,162
0.9125,0.7894,1.3770,163,151,162
0.8561,0.7835,1.3464,163,151,162
0.8790,0.7690,1.3378,163,151,162
0.8923,0.7761,1.3897,163,151,162
0.8564,0.7993,1.3469,163,151,162
0.9074,0.8019,1.3811,163,151,162
0.9083,0.7890,1.3833,163,151,162
0.9154,0.7846,1.3556,163,151,162
0.8553,0.7943,1.3466,163,151,162
0.8758,0.7951,1.3305,163,151,162
0.8727,0.8210,1.3590,163,151,162
0.8742,0.8214,1.3655,163,151,162
0.8864,0.7789,1.3312,163,151,162
0.8759,0.8030,1.3326,163,151,162
0.8538,0.7811,1.3526,163,151,162
0.9037,0.8062,1.3825,163,151,162
0.8748,0.7964,1.3308,163,151,162
0.8897,0.8134,1.3846,163,151,162
0.9101,0.8075,1.3718,163,151,162
0.8853,0.8180,1.3797,163,151,162
0.8846,0.8121,1.3866,163,151,162
0.9058,0.7713,1.3459,163,151,162
0.8527,0.7981,1.3694,163,151,162
0.9058,0.8086,1.3450,163,151,162
0.9096,0.7698,1.3581,163,151,162
0.8746,0.7831,1.3927,163,151,162
0.8909,0.8226,1.3586,163,151,162
0.8715,0.8039,1.3341,163,151,162
0.8832,0.8111,1.3877,163,151,162
0.8958,0.8022,1.3905,163,151,162
0.8929,0.8022,1.3916,163,151,162
0.9119,0.8037,1.3741,163,151,162
0.9012,0.8126,1.3797,163,151,162
0.8980,0.8204,1.3584,163,151,162
0.8708,0.8194,1.3717,163,151,162
0.8580,0.8070,1.3486,163,151,162
0.8725,0.7589,1.3633,163,151,162
0.8636,0.8124,1.3768,163,151,162
0.9047,0.7652,1.3695,163,151,162
0.9116,0.7715,1.3618,163,151,162
0.8960,0.8058,1.3345,163,151,162
0.8899,0.7622,1.3792,163,151,162
0.9027,0.8086,1.3407,163,151,162
0.8597,0.8022,1.3415,163,151,162
0.8975,0.7601,1.3557,163,151,162
0.8753,0.7587,1.3538,163,151,162
0.8908,0.8164,1.3415,163,151,162
0.8597,0.7742,1.3445,163,151,162
0.8503,0.7920,1.3586,163,151,162
0.9090,0.7946,1.3840,163,151,162
0.8530,0.7796,1.3530,163,151,162
0.8519,0.7873,1.3509,163,151,162
0.8673,0.8080,1.3381,163,151,162
0.8742,0.8117,1.3863,163,151,162
0.8906,0.7748,1.3323,163,151,162
0.8716,0.7806,1.3315,163,151,162
0.9086,0.7912,1.3852,163,151,162
0.9127,0.7774,1.3748,163,151,162
0.8868,0.7573,1.3534,163,151,162
0.9167,0.7880,1.3713,163,151,162
0.8831,0.8162,1.3843,163,151,162
0.8580,0.8090,1.3487,163,151,162
0.8549,0.8090,1.3597,163,151,162
0.8798,0.8231,1.3515,163,151,162
0.9097,0.7674,1.3592,163,151,162
0.8741,0.7933,1.3949,163,151,162
0.9179,0.7838,1.3604,163,151,162
0.9067,0.7943,1.3876,163,151,162
0.8692,0.8203,1.3715,163,151,162
0.9021,0.7879,1.3323,163,151,162
0.8554,0.7746,1.3742,163,151,162
0.8605,0.7762,1.3402,163,151,162
0.9072,0.7951,1.3871,163,151,162
0.9170,0.7936,1.3720,163,151,162
0.8771,0.7729,1.3324,163,151,162
0.8919,0.8122,1.3877,163,151,162
0.8870,0.8113,1.3894,163,151,162
0.8561,0.7714,1.3716,163,151,162
0.8521,0.8044,1.3574,163,151,162
0.8636,0.7617,1.3611,163,151,162
0.8593,0.8139,1.3531,163,151,162
0.9077,0.7831,1.3865,163,151,162
0.8556,0.7945,1.3412,163,151,162
0.8784,0.8001,1.3283,163,151,162
0.8786,0.8144,1.3871,163,151,162
0.8584,0.8016,1.3400,163,151,162
0.9145,0.7725,1.3614,163,151,162
0.8752,0.7710,1.3333,163,151,162
0.8700,0.7579,1.3579,163,151,162
0.8797,0.8152,1.3867,163,151,162
0.9077,0.7774,1.3847,163,151,162
0.8679,0.8149,1.3416,163,151,162
0.8827,0.8175,1.3848,163,151,162
0.9030,0.8150,1.3445,163,151,162
0.8940,0.8121,1.3882,163,151,162
0.9057,0.7724,1.3838,163,151,162
0.8497,0.7795,1.3641,163,151,162
0.8942,0.7957,1.3957,163,151,162
0.8966,0.8228,1.3706,163,151,162
0.8526,0.8060,1.3534,163,151,162
0.8577,0.8023,1.3401,163,151,162
0.8842,0.8136,1.3894,163,151,162
0.9087,0.7909,1.3880,163,151,162
0.8516,0.7743,1.3592,163,151,162
0.8508,0.8033,1.3690,163,151,162
0.8621,0.7844,1.3334,163,151,162
0.8707,0.8083,1.3904,163,151,162
0.9079,0.8156,1.3719,163,151,162
0.8632,0.8197,1.3672,163,151,162
0.8691,0.7938,1.3288,163,151,162
0.8958,0.7761,1.3931,163,151,162
0.8549,0.7683,1.3618,163,151,162
0.8712,0.8048,1.3307,163,151,162
0.9111,0.7771,1.3823,163,151,162
0.8567,0.8103,1.3760,163,151,162
0.9049,0.7826,1.3907,163,151,162
0.8847,0.8128,1.3907,163,151,162
0.8677,0.7588,1.3522,163,151,162
0.8505,0.8056,1.3605,163,151,162
0.8512,0.7853,1.3457,163,151,162
0.8727,0.7893,1.3267,163,151,162
0.8910,0.7961,1.3974,163,151,162
0.9111,0.7666,1.3691,163,151,162
0.9117,0.7662,1.3599,163,151,162
0.8831,0.7683,1.3321,163,151,162
0.9103,0.7665,1.3519,163,151,162
0.8899,0.8179,1.3857,163,151,162
0.9007,0.8115,1.3365,163,151,162
0.8947,0.7549,1.3601,163,151,162
0.8805,0.8033,1.3272,163,151,162
0.8575,0.8009,1.3379,163,151,162
0.8910,0.8161,1.3875,163,151,162
0.8803,0.7533,1.3614,163,151,162
0.8587,0.7851,1.3349,163,151,162
0.8773,0.7737,1.3291,163,151,162
0.8715,0.8220,1.3769,163,151,162
0.8833,0.7675,1.3323,163,151,162
0.8624,0.7824,1.3324,163,151,162
0.8666,0.8202,1.3759,163,151,162
0.8644,0.8172,1.3445,163,151,162
0.8720,0.7722,1.3313,163,151,162
0.8627,0.8134,1.3412,163,151,162
0.8940,0.8021,1.3276,163,151,162
0.8798,0.7900,1.3245,163,151,162
0.8637,0.7933,1.3303,163,151,162
0.8687,0.7649,1.3388,163,151,162
0.8604,0.7830,1.3902,163,151,162
0.9079,0.8081,1.3390,163,151,162
0.8990,0.7566,1.3685,163,151,162
0.8959,0.7727,1.3926,163,151,162
0.9008,0.8121,1.3363,163,151,162
0.8601,0.8188,1.3683,163,151,162
0.8622,0.8210,1.3585,163,151,162
0.8787,0.7993,1.3255,163,151,162
0.9034,0.8124,1.3382,163,151,162
0.8553,0.7849,1.3377,163,151,162
0.8875,0.7936,1.3992,163,151,162
0.8874,0.7870,1.3993,163,151,162
0.8918,0.8258,1.3723,163,151,162
0.8576,0.8108,1.3438,163,151,162
0.8747,0.8046,1.3278,163,151,162
0.8836,0.8069,1.3276,163,151,162
0.9114,0.8048,1.3836,163,151,162
0.8796,0.7694,1.3932,163,151,162
0.8685,0.8193,1.3426,163,151,162
0.8607,0.7612,1.3695,163,151,162
0.9023,0.7980,1.3942,163,151,162
0.8908,0.8159,1.3892,163,151,162
0.8505,0.7932,1.3436,163,151,162
0.8610,0.7603,1.3557,163,151,162
0.8677,0.8208,1.3452,163,151,162
0.9051,0.8175,1.3784,163,151,162
0.9132,0.7754,1.3814,163,151,162
0.9139,0.7953,1.3851,163,151,162
0.8997,0.8253,1.3622,163,151,162
0.9153,0.7757,1.3782,163,151,162
0.8670,0.7971,1.3279,163,151,162
0.8515,0.8061,1.3481,163,151,162
0.9033,0.7631,1.3809,163,151,162
0.9099,0.8040,1.3866,163,151,162
0.8600,0.8201,1.3562,163,151,162
0.8604,0.7739,1.3359,163,151,162
0.8945,0.7627,1.3370,163,151,162
0.9102,0.8052,1.3859,163,151,162
0.8649,0.8044,1.3311,163,151,162
0.8583,0.8058,1.3370,163,151,162
0.9205,0.7773,1.3619,163,151,162
0.8646,0.8240,1.3641,163,151,162
0.9065,0.7598,1.3530,163,151,162
0.8566,0.8182,1.3604,163,151,162
0.9030,0.7776,1.3935,163,151,162
0.8843,0.7513,1.3644,163,151,162
0.8969,0.7607,1.3838,163,151,162
0.8797,0.7909,1.4007,163,151,162
0.8902,0.7883,1.4004,163,151,162
0.8575,0.7935,1.3329,163,151,162
0.8739,0.7916,1.3239,163,151,162
0.9219,0.7810,1.3649,163,151,162
0.9206,0.7764,1.3617,163,151,162
0.8637,0.7835,1.3287,163,151,162
0.8450,0.7956,1.3646,163,151,162
0.8833,0.8093,1.3963,163,151,162
0.8980,0.8096,1.3931,163,151,162
0.8831,0.7509,1.3620,163,151,162
0.9113,0.8018,1.3878,163,151,162
0.8641,0.7861,1.3278,163,151,162
0.8604,0.7618,1.3758,163,151,162
0.8600,0.7791,1.3914,163,151,162
0.8742,0.7715,1.3283,163,151,162
0.8602,0.8013,1.3319,163,151,162
0.9072,0.7626,1.3455,163,151,162
0.9126,0.7682,1.3781,163,151,162
0.8569,0.7803,1.3343,163,151,162
0.8712,0.8279,1.3653,163,151,162
0.8767,0.8230,1.3836,163,151,162
0.8514,0.7935,1.3388,163,151,162
0.9038,0.8093,1.3908,163,151,162
0.9230,0.7836,1.3671,163,151,162
0.8536,0.8133,1.3744,163,151,162
0.8901,0.8117,1.3951,163,151,162
0.8797,0.8130,1.3288,163,151,162
0.8759,0.7950,1.3226,163,151,162
